device_id,device_type,location,firmware_version,ip_address,status,model,operating_system,battery_level,last_check_in
d1ae23b3-a2e7-4bc7-90cc-0340d0ec58bd,Sensor,Room A,75,162.120.14.56,Active,Model A,Windows IoT,29,7/10/2023 21:03
7c15c7d6-b728-4dd8-8b2f-9d89747c9d7c,Gateway,Room A,26,144.40.69.163,Inactive,Model C,Windows IoT,59,11/12/2023 18:26
3a2f77c7-1a41-4b99-ba34-4dcf1c4009de,Sensor,Room B,54,28.239.238.44,Active,Model C,Windows IoT,97,3/19/2023 20:28
00946c91-abef-4e09-b1db-2ca8eba28ed9,Gateway,Room B,46,190.72.126.144,Active,Model C,Linux,40,9/28/2023 10:25
dc2b3dfb-e735-4383-a242-079447fda6cd,Gateway,Room A,18,171.254.135.150,Inactive,Model C,Windows IoT,65,6/3/2023 23:01
be4a18f5-18b9-424b-b9f9-cd46f3d41bf9,Actuator,Outdoor,52,166.65.154.25,Inactive,Model C,RTOS,75,11/5/2023 8:03
350fd0f3-a0c9-4df5-8592-e8ab0fb68981,Actuator,Room B,19,185.70.101.161,Active,Model C,RTOS,36,10/23/2023 9:37
781e83e3-7110-426e-bfbe-ae54e69423a3,Gateway,Outdoor,45,211.51.250.190,Inactive,Model C,Windows IoT,79,6/19/2023 23:51
4bbd0c1c-57b9-4f4f-aae5-c7541ebddb30,Actuator,Room A,83,45.85.190.222,Active,Model B,RTOS,65,5/27/2023 18:38
68b1a43c-4eb0-4051-9efa-07c5ce50b6d9,Sensor,Room A,43,4.14.5.56,Inactive,Model C,Linux,42,4/18/2023 18:08
584bc757-5fea-4696-b2fa-f861ce669b7c,Actuator,Room B,60,130.232.231.96,Active,Model C,Linux,84,7/7/2023 22:53
b3822ac1-61c9-4660-9102-324cbfd83a8e,Sensor,Outdoor,99,137.125.127.163,Active,Model A,Windows IoT,52,7/16/2023 0:34
79316cee-58a9-4c05-85b2-9b1a0c3187cd,Sensor,Room B,23,91.86.213.178,Active,Model C,Windows IoT,86,1/7/2023 20:59
6408a0de-951c-4515-945c-5efa46baf298,Gateway,Outdoor,79,140.209.159.111,Inactive,Model A,Linux,39,11/1/2023 12:00
284f0760-fe4c-4725-b5c7-28497d1de94e,Actuator,Room B,77,93.107.205.39,Active,Model B,Windows IoT,72,9/30/2023 1:30
fd9b2688-2fd3-4d38-afa9-016afe87b133,Sensor,Room B,25,180.146.103.94,Inactive,Model B,Linux,60,5/16/2023 19:03
887c0a18-20d2-40a3-af5e-f4a9e7b02046,Sensor,Room B,24,33.52.255.59,Active,Model B,Linux,51,1/1/2023 4:09
c1380c8b-1e3f-4a93-997b-31779354f33b,Sensor,Room A,96,56.104.238.8,Active,Model C,Windows IoT,77,4/11/2023 8:21
8e8b4859-0beb-4c2d-832e-fb8c693f9abe,Actuator,Room B,34,96.126.23.23,Inactive,Model C,Windows IoT,80,2/26/2023 11:51
86416c3e-add2-414e-a0ad-ef49bd303e27,Gateway,Room B,90,151.229.251.110,Active,Model A,Linux,65,11/14/2023 17:49
a853a5b0-b4a2-412c-8481-c6e47c54858b,Sensor,Room A,72,190.207.244.95,Inactive,Model C,Linux,0,11/19/2023 3:01
cf2bf5a7-ef86-4a19-94b5-2273229e4bc4,Actuator,Outdoor,28,177.5.204.58,Inactive,Model B,RTOS,29,7/17/2023 10:06
f41355f0-6d63-4738-a49c-eec83196fefe,Gateway,Room A,39,67.175.149.235,Inactive,Model A,RTOS,45,7/16/2023 9:34
1d046ff7-77cc-4d1c-9708-35c8767698d3,Actuator,Room A,47,15.42.88.24,Inactive,Model C,Windows IoT,84,5/2/2023 5:46
def7fc06-87e9-4886-a2cf-c8e1603d25d2,Gateway,Outdoor,48,59.3.142.212,Active,Model C,RTOS,75,5/21/2023 10:14
24e9d0c9-4218-478d-a672-98e61b510d96,Gateway,Room A,83,68.115.189.109,Active,Model B,Linux,82,11/18/2023 10:29
bf30f3bf-5cae-4648-a048-e6066207426c,Sensor,Room A,98,194.217.43.238,Active,Model C,Windows IoT,47,10/20/2023 13:01
de8eeca4-761d-4ecf-8f1f-c0481e1bc59e,Actuator,Room B,76,113.21.192.183,Inactive,Model A,RTOS,29,3/5/2023 10:24
d73a1cc3-383b-455f-b4f6-592f5aaa644c,Gateway,Room B,42,93.147.17.58,Inactive,Model A,RTOS,87,8/4/2023 18:16
60ac5536-3c1b-44e9-aeed-03dfeef98164,Gateway,Outdoor,48,37.211.215.65,Inactive,Model C,RTOS,98,2/4/2023 12:52
d27d6386-dcc1-4c5a-b3ae-6bf97c5397d9,Gateway,Outdoor,30,121.47.26.109,Inactive,Model B,Linux,92,3/20/2023 22:59
a0dc92b6-e2cc-4551-8ff8-2b64c12e113c,Actuator,Room A,98,67.250.117.113,Active,Model C,RTOS,21,9/26/2023 2:02
8aef85d5-bd43-4fcd-bc59-d26a34ab6345,Gateway,Outdoor,81,186.208.189.106,Inactive,Model A,RTOS,90,3/2/2023 2:00
46c372ee-c7cc-4269-9c04-47bec01a88dd,Sensor,Room B,23,198.133.171.114,Inactive,Model C,RTOS,98,2/20/2023 18:24
20d31a23-9998-468f-92e3-c124af7576ee,Gateway,Room A,33,190.199.33.90,Active,Model A,Linux,28,8/19/2023 21:46
c574c940-0d60-42bb-ac07-6a337e6ff6a1,Actuator,Room B,21,128.178.102.233,Active,Model A,RTOS,59,3/6/2023 23:59
4d9a60bf-72e4-43c3-92e0-497640535baf,Gateway,Room A,32,128.73.170.225,Active,Model C,RTOS,28,1/22/2023 8:14
a11ff71b-7b46-44f6-96fd-81fc097d8d2e,Sensor,Outdoor,88,1.233.176.175,Inactive,Model B,RTOS,86,8/13/2023 10:30
1e82dbba-b9db-4aa3-b6b8-dcf7abdf4043,Actuator,Room B,69,186.144.201.111,Inactive,Model B,Linux,3,9/21/2023 7:06
126d869c-54b3-4337-950d-674cdb37a2a6,Gateway,Room A,43,52.80.171.138,Inactive,Model C,Linux,84,4/26/2023 14:18
d5ab1e95-c570-49df-a67c-d58d2290ce00,Sensor,Room B,59,43.158.178.80,Inactive,Model B,RTOS,84,1/28/2023 8:26
c5e94a66-5b9a-4202-836a-911d2acfb53c,Actuator,Outdoor,93,5.80.197.142,Inactive,Model C,RTOS,64,8/10/2023 22:15
865a4b42-ef00-429b-95c4-1df626318a58,Gateway,Room A,75,143.176.61.94,Active,Model C,Linux,52,5/26/2023 13:57
cced5f90-ffde-44bb-b22a-e3d67fd04f68,Gateway,Room B,58,3.245.210.134,Active,Model C,RTOS,15,9/24/2023 19:48
d6147005-c71c-4ccd-bdc7-df6c456f7794,Sensor,Outdoor,83,47.216.26.245,Inactive,Model C,RTOS,83,7/1/2023 13:12
fda864ec-0bdb-4ab1-a890-6a9faaa55b13,Sensor,Room B,26,5.209.206.21,Active,Model C,RTOS,61,2/5/2023 0:24
d6902255-9b02-4af5-8d67-cb76a4f4cb8b,Sensor,Room A,60,214.178.173.249,Active,Model A,Linux,84,11/14/2023 16:07
91f4d153-aaaf-4a82-b95e-507f1fd85f32,Sensor,Room A,79,156.212.172.174,Active,Model C,RTOS,59,5/15/2023 10:07
9709f008-4328-4ec3-b9bd-ce00d0a7d0b3,Actuator,Room A,34,83.213.117.58,Inactive,Model C,Windows IoT,42,1/4/2023 16:22
76a88c1a-e25f-45d0-aa1a-b2b5818b7b65,Gateway,Outdoor,70,138.104.187.161,Inactive,Model A,Windows IoT,89,8/5/2023 23:24
14a287c2-cdd2-41a1-99b3-1d509eed2290,Actuator,Room A,72,4.199.234.35,Active,Model C,Linux,86,2/19/2023 19:50
dbecf52a-2f6d-4189-a12d-e7878873ddf6,Sensor,Room B,36,178.31.0.255,Inactive,Model C,Linux,76,11/16/2023 18:13
3f1a8845-bf0f-41a6-96c4-912c6aa504d8,Sensor,Outdoor,72,106.205.5.157,Inactive,Model B,RTOS,98,10/15/2023 9:01
adbb530f-05e8-4d01-877f-982ef578c952,Gateway,Outdoor,90,18.123.214.208,Inactive,Model C,Linux,26,3/6/2023 23:56
3c10fa0f-40c2-4f12-bd3e-4cdd6f5b22e0,Gateway,Outdoor,39,91.172.100.216,Inactive,Model C,Linux,63,8/14/2023 23:36
5e65d895-815b-4191-8a1a-f75336c35ae8,Sensor,Room A,60,208.111.138.126,Inactive,Model B,Windows IoT,29,11/16/2023 0:51
d5871e8d-c5b5-4f59-8116-eadbc6cb7f2e,Gateway,Room B,78,175.188.31.54,Inactive,Model C,Linux,26,3/4/2023 12:28
95132397-34b1-4d5a-90f1-b5f88b94f5a7,Actuator,Room A,74,66.253.236.77,Active,Model A,Linux,42,1/25/2023 5:58
22ac286e-72c5-49aa-9043-236098bbdfef,Sensor,Room A,40,139.52.21.131,Inactive,Model C,Linux,14,10/5/2023 12:49
c266ee25-6e9f-4471-a527-7b31df4534e0,Sensor,Room A,14,18.155.109.141,Active,Model C,Linux,16,1/17/2023 22:02
377dd993-fb33-4f71-897d-55851a46eb3f,Sensor,Room A,64,201.180.18.121,Inactive,Model C,Windows IoT,65,9/14/2023 23:36
1dd57326-503b-4b7f-ba8e-d9a43922a816,Actuator,Room A,27,216.163.102.216,Inactive,Model A,Linux,90,7/22/2023 1:58
64221333-a1e7-4191-a992-26bed0fe5486,Gateway,Room B,83,50.255.28.135,Active,Model B,Windows IoT,14,3/5/2023 20:35
f520ccf9-67b2-4839-a59a-66f542281d98,Gateway,Room A,99,10.87.136.68,Active,Model B,Windows IoT,62,11/13/2023 19:39
c0280969-7a9b-41ab-a21c-d2a77c179ab6,Sensor,Room A,77,220.177.53.119,Inactive,Model A,Linux,52,11/15/2023 22:10
c21da633-7562-41d3-99ef-cf753601048c,Gateway,Room B,10,48.165.200.159,Inactive,Model A,Linux,57,9/3/2023 10:39
53309bb1-47c1-434f-9232-c47ae0b5170a,Sensor,Room A,61,72.192.75.1,Active,Model A,RTOS,32,2/13/2023 13:33
63e9c56a-771c-4083-bb55-82050094bd53,Gateway,Room A,91,35.176.138.168,Active,Model B,Windows IoT,78,3/5/2023 15:58
b37edaa7-57b4-436d-895f-97bb9c323d92,Gateway,Outdoor,55,170.142.23.165,Active,Model C,Linux,66,5/9/2023 14:59
b349d5d0-1e9a-4f9b-b20f-987ceb06cbe1,Gateway,Room A,82,106.230.144.4,Inactive,Model C,Windows IoT,4,2/26/2023 11:20
b6d22abb-61ae-4911-ba00-92d1c2d93d72,Actuator,Room A,78,16.4.131.114,Active,Model A,Windows IoT,36,4/17/2023 3:38
290b4adc-a9ca-4498-ad31-81aebd209a07,Actuator,Outdoor,53,192.206.240.195,Active,Model B,RTOS,42,8/19/2023 17:43
6de3ac88-8527-4147-b611-47d20b0e3918,Gateway,Outdoor,55,122.246.42.255,Inactive,Model B,Linux,58,10/6/2023 14:59
21eb7dcc-868f-4fc6-b907-64f79a6fdba8,Actuator,Room B,48,162.80.160.234,Active,Model C,RTOS,6,2/16/2023 4:27
150c6551-9c63-45bc-a6b5-3359522118db,Actuator,Room A,93,94.165.53.188,Inactive,Model A,Linux,86,3/12/2023 21:39
46a71f07-4b83-4fc1-9a37-eac4cbec1cc0,Gateway,Room B,67,37.176.207.17,Inactive,Model A,Linux,20,6/22/2023 6:57
bc43ebf3-7a97-4d6f-957e-3280232f3a43,Gateway,Room A,89,71.128.111.114,Inactive,Model C,RTOS,47,3/21/2023 10:53
eb42833d-73f3-47d8-9673-a83343af48ff,Gateway,Room A,22,55.2.83.231,Active,Model C,RTOS,36,1/28/2023 2:37
75ff1175-f293-4ce6-94c8-4bb95db0c108,Gateway,Outdoor,47,98.194.144.199,Inactive,Model A,RTOS,98,10/17/2023 0:11
add2d357-58ec-4058-881c-1a31cfc8c022,Sensor,Room B,84,174.48.77.52,Inactive,Model A,Windows IoT,49,2/25/2023 3:14
3149cc95-8a14-4ecc-b048-bf8b444710a3,Actuator,Room A,43,40.192.220.225,Inactive,Model B,RTOS,61,11/8/2023 4:35
7637e780-113d-4d72-94ab-2beea0424163,Sensor,Room A,13,32.111.108.101,Inactive,Model C,RTOS,83,4/3/2023 9:00
d4d5513d-1e4c-41bb-a238-97825d3cb1c8,Gateway,Room A,93,116.46.214.234,Inactive,Model B,Linux,70,2/15/2023 11:54
105e0966-4b77-4bf9-835c-6211022cf3fc,Sensor,Room B,88,71.2.151.197,Inactive,Model B,Linux,81,9/28/2023 17:12
83a0aade-1387-42c3-83e3-9bffb0027603,Sensor,Room A,45,90.9.191.158,Active,Model A,RTOS,98,3/17/2023 15:20
2ce0c0bd-b4e4-4ada-a628-c4ebe489d53e,Gateway,Room A,36,163.12.37.239,Active,Model A,Windows IoT,91,9/15/2023 3:54
7d48b1f2-6341-495a-885f-97b1bbcfba6f,Gateway,Outdoor,47,21.120.237.79,Active,Model A,Linux,47,8/5/2023 5:35
8b2b92e4-c297-4b87-b237-af67876fb67b,Actuator,Room A,39,140.139.46.216,Inactive,Model B,RTOS,75,7/17/2023 14:27
cf0f59cf-7370-4424-8737-c1a2d4346040,Actuator,Outdoor,99,123.8.50.249,Active,Model A,Linux,95,6/8/2023 5:19
f8449151-9611-441a-bd92-0d85435ebf22,Sensor,Room B,16,121.191.151.124,Active,Model C,Linux,19,6/15/2023 18:35
7e67d8d6-cd1a-4d47-b554-034ae094ddb7,Actuator,Room A,28,50.222.16.135,Inactive,Model B,Windows IoT,51,4/12/2023 23:58
5cb84b1e-7d34-43c6-aaaf-1ba7ff6f29df,Sensor,Room A,56,156.142.198.189,Inactive,Model B,Linux,46,7/25/2023 20:31
1ce811aa-4dc2-4815-9ba4-957bcb54af1b,Actuator,Room A,85,171.105.102.185,Active,Model C,Windows IoT,88,2/19/2023 23:48
ea311e19-dd29-40fb-b447-7d4344446268,Gateway,Room B,22,149.164.7.12,Inactive,Model B,Windows IoT,83,8/30/2023 22:04
7d513992-6b77-4c43-8a99-2cb5edbafbe2,Actuator,Outdoor,86,43.119.157.136,Active,Model A,Windows IoT,88,7/2/2023 15:10
a3852f13-1a29-4903-b60d-c8af8ea3de79,Actuator,Outdoor,18,88.231.16.252,Inactive,Model C,Windows IoT,97,8/24/2023 19:55
e9ff3900-8ae3-40da-82e2-cdf82030ff9f,Actuator,Room A,36,207.235.11.188,Inactive,Model A,Linux,80,7/26/2023 4:39
fda8181a-adf0-482e-820f-34be4cc2e38f,Sensor,Room A,14,131.89.137.104,Active,Model A,RTOS,30,10/23/2023 2:35
50f8ec02-69b3-4b5d-bc8a-77c9ce791936,Sensor,Outdoor,13,108.106.118.167,Active,Model A,Linux,7,4/12/2023 18:04
343ffd23-d713-471e-9d03-9d27d5de635f,Actuator,Room A,47,142.40.198.26,Active,Model A,Linux,18,5/28/2023 19:11
4ba1dad5-09d1-42d2-983e-7c0b9ed7648d,Actuator,Room B,59,104.151.57.49,Active,Model A,Windows IoT,68,2/6/2023 4:26
51f9cd94-6f31-47c4-a2d8-25e52c70e509,Actuator,Outdoor,87,108.224.251.114,Active,Model C,RTOS,43,1/30/2023 1:54
47c900c8-cd3f-42f4-9013-9996f8606d98,Gateway,Room B,81,121.244.242.230,Inactive,Model B,RTOS,45,9/1/2023 14:04
51050d31-13f9-4c1b-a08b-4f9355d6b949,Actuator,Outdoor,63,176.91.212.231,Inactive,Model B,Windows IoT,69,6/28/2023 14:13
ff1e57f1-127d-4231-b9bb-b49c3a7bac06,Sensor,Room A,96,129.161.241.232,Active,Model A,RTOS,93,2/24/2023 6:12
f9b44edf-d4bb-499b-a351-8a42f5b8fce5,Actuator,Room A,24,76.40.69.131,Inactive,Model C,RTOS,95,9/19/2023 9:17
33fca940-0386-47b2-8ac1-0e15b68d5e14,Sensor,Room B,47,198.81.92.62,Inactive,Model B,Windows IoT,42,5/28/2023 7:48
72280b2c-7e2a-4629-8bd0-9599c9484107,Actuator,Outdoor,17,22.130.196.115,Inactive,Model A,Windows IoT,62,3/25/2023 18:24
ac421f2c-25c0-4eed-8419-d7f9094d94e5,Gateway,Outdoor,33,52.74.231.208,Inactive,Model C,RTOS,61,7/14/2023 23:14
fb04cc7c-4988-4854-803a-fc466b82ee10,Actuator,Room B,67,181.228.89.135,Inactive,Model B,RTOS,17,10/31/2023 12:30
f97d2672-8b7b-46b0-a8f9-fd13bd6606b6,Gateway,Outdoor,55,177.139.57.73,Inactive,Model A,Linux,44,3/27/2023 6:39
61edbe64-139a-4c63-91fe-c7303862f181,Actuator,Room B,67,177.112.207.1,Active,Model C,Windows IoT,10,7/24/2023 5:32
293d19dc-4f03-4346-8e56-6ff5a5c13dd3,Actuator,Room A,34,186.255.116.189,Active,Model B,RTOS,72,11/19/2023 6:28
8366da0e-c90f-49c5-8e2e-7bc515049f68,Actuator,Room A,71,20.140.84.41,Active,Model A,RTOS,76,5/26/2023 12:26
ec0735b3-c9ba-4832-b83b-e74a5d0fed92,Gateway,Room A,44,136.216.55.239,Inactive,Model B,Linux,8,7/15/2023 14:17
35c017fd-e15f-4987-837a-55f6052a674d,Actuator,Outdoor,79,49.132.13.240,Inactive,Model B,RTOS,61,8/9/2023 1:12
9035b42f-9ead-459b-a3a7-5bc7bf23b537,Actuator,Room B,46,142.11.193.93,Inactive,Model B,Windows IoT,53,1/21/2023 19:11
57c84b98-4a9b-4df5-9c0f-c99af87de6da,Gateway,Outdoor,12,158.60.18.129,Inactive,Model C,Windows IoT,42,6/29/2023 18:21
f792ca62-2166-48f9-b2de-60a92d8af96c,Sensor,Room A,19,135.154.139.124,Active,Model C,Linux,50,6/7/2023 12:36
b1ab5523-a0e1-4bc0-aef1-2ace148eb0ed,Actuator,Room A,82,82.243.81.209,Inactive,Model B,RTOS,84,7/31/2023 0:20
cf6274c2-d2a1-47ed-9401-a3bb47f1029a,Sensor,Outdoor,49,37.235.213.58,Inactive,Model B,Windows IoT,81,3/25/2023 5:29
9b8d34eb-9b33-4ab4-81ac-96fb60075ad9,Actuator,Room B,17,106.129.111.95,Active,Model C,RTOS,73,2/13/2023 7:14
919136f2-3aa7-4e2b-90cb-ba6d7aeef1cd,Sensor,Room B,87,94.24.99.234,Inactive,Model C,RTOS,86,10/2/2023 2:59
cd5adc0b-a596-426c-8d73-3f33ba471b3a,Actuator,Outdoor,22,13.196.98.200,Inactive,Model C,RTOS,34,7/21/2023 7:38
397135a0-a2a5-4448-beec-462b251a205c,Actuator,Outdoor,37,160.112.236.166,Inactive,Model B,Windows IoT,84,6/4/2023 9:53
b2de112e-6eb1-4f3d-acf7-308d702a0010,Actuator,Room A,67,35.139.75.52,Inactive,Model B,RTOS,98,5/11/2023 18:22
3778c0f9-fdd5-42e0-bb28-3598628eb45f,Actuator,Outdoor,58,123.12.117.192,Inactive,Model A,RTOS,37,7/29/2023 18:58
797225ef-57bf-467e-84a8-ae896eb892c1,Gateway,Room A,23,101.243.48.93,Inactive,Model C,Linux,80,1/17/2023 20:08
4653e485-5bd7-4949-a733-cdf9d1517032,Gateway,Room B,46,49.101.36.59,Active,Model C,Linux,8,9/5/2023 15:18
a5aa6a31-fd42-45ac-b012-f38cba86ea98,Actuator,Room A,24,219.178.54.111,Inactive,Model C,Linux,75,1/21/2023 3:40
b642d21d-6029-4ed1-93b7-803199af7156,Sensor,Outdoor,33,85.132.166.27,Active,Model B,RTOS,13,11/7/2023 6:07
18be8c25-bddd-4bd1-9838-285b14237ebd,Actuator,Outdoor,54,190.30.129.109,Inactive,Model C,Linux,62,6/23/2023 17:42
83b63063-389a-46dc-9af2-3f00d708d432,Actuator,Room B,57,117.119.98.228,Active,Model A,Windows IoT,98,8/16/2023 23:01
7a8a84a1-b327-47c5-9afb-4497c88ae1e0,Sensor,Room A,87,193.106.20.131,Active,Model C,RTOS,58,7/22/2023 20:51
4f39b046-dfc5-4bfe-8800-7a14bd8b51c0,Actuator,Outdoor,59,191.69.45.116,Inactive,Model B,RTOS,20,10/31/2023 21:18
2de14a1d-475d-48c2-9939-959b135d8ec6,Gateway,Room B,18,104.93.58.119,Inactive,Model C,RTOS,24,9/6/2023 1:04
8c41f1ac-085e-4435-bb8d-f5a6fefc8762,Gateway,Room B,87,21.111.164.251,Inactive,Model B,Linux,0,8/25/2023 20:36
42aeb6db-fdce-4e1b-86f4-bcc695934b86,Sensor,Room B,81,13.75.179.20,Active,Model C,Windows IoT,88,9/19/2023 9:39
72323b95-3970-46e2-8b26-b464165d5a43,Sensor,Outdoor,36,9.100.82.52,Active,Model A,RTOS,20,1/16/2023 7:32
7f2acab4-ae7b-405a-a8a4-da53e8aac7dd,Sensor,Room B,25,135.97.140.11,Active,Model B,RTOS,13,10/5/2023 16:02
5da5b3c4-6130-40a7-ac65-2053cb336af2,Gateway,Room B,96,126.192.166.32,Active,Model C,Linux,82,7/22/2023 11:04
8bdd5a2e-cefc-4504-8310-50e9b9a63400,Sensor,Room A,90,154.13.118.9,Active,Model B,Windows IoT,20,6/25/2023 9:48
d26d13ba-90ac-4e03-a5f9-2f3e23f447b2,Actuator,Room A,50,48.137.66.83,Active,Model C,Linux,37,10/27/2023 2:21
965d86ee-a2e8-4985-85a1-d36242502c6f,Gateway,Outdoor,40,86.87.41.96,Inactive,Model C,Windows IoT,69,1/2/2023 23:46
a474dab5-5bd3-42a9-8395-ae6df52b036c,Gateway,Room A,40,9.221.33.153,Inactive,Model A,Linux,72,2/26/2023 9:05
470e8d23-4c3f-4df6-b445-acdbf961cd64,Actuator,Outdoor,78,39.175.116.9,Active,Model A,Windows IoT,1,4/24/2023 1:55
61ea2fa0-d8cb-4113-b002-855eea682412,Gateway,Outdoor,24,105.149.52.218,Active,Model C,RTOS,67,11/1/2023 4:06
fda51bd1-825b-4c70-9982-895c1331d5d7,Sensor,Outdoor,71,160.93.70.148,Active,Model B,RTOS,44,8/6/2023 6:18
6f8391da-8aad-4ff1-affa-871610c7652c,Actuator,Room A,28,103.31.238.229,Inactive,Model A,RTOS,9,7/25/2023 12:51
d2803c41-c8f7-420c-8414-7749863216a9,Gateway,Outdoor,18,156.4.175.210,Inactive,Model B,RTOS,49,8/10/2023 3:31
b3489001-46cf-4190-a718-aec74c98af9b,Actuator,Room A,33,61.7.45.77,Active,Model A,Linux,83,5/1/2023 4:22
2e21122c-c61a-415c-8a0d-cf6857350185,Actuator,Room A,32,113.0.14.208,Active,Model C,RTOS,6,7/15/2023 14:25
7d1f12d3-abbf-4676-b5df-3ec723df527a,Actuator,Room A,38,78.46.156.196,Inactive,Model B,Windows IoT,24,1/31/2023 13:49
ed7e630d-40ad-44ab-b556-7f8bb44434ac,Gateway,Outdoor,11,148.204.250.44,Inactive,Model B,RTOS,65,9/29/2023 5:36
4467bc9d-ed8f-419c-93ec-fa04f13ebbb3,Gateway,Room B,21,113.66.232.94,Active,Model C,RTOS,13,3/22/2023 3:14
75300109-8dcc-4ca7-8928-2147333de6d5,Gateway,Room B,86,208.110.245.149,Inactive,Model A,Linux,22,4/10/2023 3:13
bec39101-38e9-4b4d-9770-dbbe25a3a6f6,Sensor,Room B,66,40.88.117.109,Inactive,Model B,RTOS,46,3/2/2023 5:00
919a904c-a7b2-4e6c-a931-5cfc93ba878a,Sensor,Outdoor,61,149.252.230.40,Active,Model B,Windows IoT,23,8/30/2023 7:40
1e802d66-1f00-4ef1-ae90-5a0270832f2a,Actuator,Outdoor,32,68.167.243.71,Inactive,Model C,RTOS,72,6/10/2023 15:14
219a886d-fabe-4d0f-b10b-e7724ca5dda6,Actuator,Room A,61,94.38.6.220,Active,Model B,Windows IoT,69,2/17/2023 1:13
95684191-4cfd-4afd-a8c2-6e266857f3ea,Sensor,Room B,47,202.60.226.70,Active,Model C,RTOS,56,4/14/2023 4:29
392239f9-a2b3-4c06-9447-3503f8f9f622,Gateway,Room B,38,206.253.191.147,Active,Model C,RTOS,35,6/28/2023 23:16
3c49c0ab-1b99-4266-b066-4e951062580b,Gateway,Outdoor,19,104.185.61.204,Inactive,Model A,Linux,50,3/6/2023 12:30
a875fbfa-a310-4ddd-a355-9322e90ace97,Sensor,Outdoor,69,158.15.15.27,Active,Model A,RTOS,43,8/2/2023 20:51
d3f46b7e-f8fb-43de-9429-c3b8c3398f4b,Actuator,Outdoor,85,129.55.78.224,Active,Model A,Windows IoT,78,9/13/2023 9:17
aabd82ba-db61-4ec8-9ebd-717f978eacbf,Gateway,Room A,32,185.144.107.109,Inactive,Model C,Windows IoT,69,11/7/2023 6:31
7483bbdf-b4b8-4988-b125-7d9d50d66d0d,Gateway,Room B,79,117.112.179.241,Active,Model C,Windows IoT,83,3/17/2023 10:12
a61886f1-290c-40b9-adc4-5668982795a2,Gateway,Room B,28,133.225.107.53,Inactive,Model C,RTOS,1,5/22/2023 8:16
c141d89e-7bdd-4950-af66-99dbb97a33fa,Sensor,Room B,66,120.104.234.6,Active,Model C,Windows IoT,99,11/13/2023 4:55
8361b460-aa47-4efd-a031-d7a5d410b6c1,Gateway,Outdoor,73,118.185.119.206,Inactive,Model A,Linux,28,10/26/2023 3:52
26fd2dc4-a24a-430e-9454-be39cb68872e,Gateway,Room A,19,210.81.209.82,Inactive,Model A,RTOS,9,8/24/2023 18:58
8b053e22-1995-4be7-b59a-9e4c405e7b4b,Gateway,Room B,47,97.169.79.204,Active,Model A,Linux,94,4/7/2023 16:44
0f7a2461-9fbc-4c08-a191-1d7dc747a9b0,Sensor,Room A,66,196.214.105.186,Inactive,Model C,RTOS,68,3/27/2023 21:10
36fae61a-162d-4776-89c6-a42af3e281e9,Gateway,Room A,19,194.80.59.126,Active,Model B,RTOS,26,1/26/2023 14:07
a7d85f1e-ccad-4af5-aadd-95818e81f21b,Sensor,Room A,13,91.88.153.125,Active,Model B,Windows IoT,32,8/9/2023 1:27
e04a5100-9387-4aad-a1ce-798b68bb8b6c,Actuator,Room B,33,107.139.233.116,Active,Model B,Linux,68,6/11/2023 14:30
ff0f19a6-bdb5-46e2-8351-491fbb402679,Gateway,Room B,36,200.69.203.59,Inactive,Model C,RTOS,55,6/30/2023 22:10
506b31dd-950f-41b3-9cdd-2ebd25b3c28e,Sensor,Outdoor,65,210.157.157.218,Inactive,Model A,RTOS,71,3/3/2023 9:39
0fc5a846-5865-4762-817c-256ca5b245fd,Gateway,Room A,28,143.116.53.99,Inactive,Model A,RTOS,36,4/2/2023 20:25
4b062fc2-1cdf-48de-8518-d6412ae25a79,Actuator,Room A,60,48.46.114.64,Inactive,Model A,RTOS,51,3/27/2023 21:34
97b2fbb5-2edf-44b6-a3af-fe1c79343767,Sensor,Room A,76,13.158.87.109,Active,Model C,RTOS,7,9/18/2023 17:21
38f8dcf0-0f6a-4447-8d11-8802fe7104a9,Sensor,Room B,23,17.162.87.192,Inactive,Model B,Linux,5,1/21/2023 8:54
7f0aef12-c638-480d-af63-941af8e788ae,Gateway,Room B,31,84.109.246.220,Inactive,Model A,Linux,33,8/3/2023 13:24
e158bf21-eafa-4830-8625-7389859ccfae,Gateway,Outdoor,98,188.190.45.216,Inactive,Model A,RTOS,29,6/23/2023 9:13
1b6972cc-ee61-4059-88e8-11aa48566329,Actuator,Outdoor,62,202.11.24.87,Inactive,Model C,RTOS,94,9/16/2023 15:17
afd0478e-3502-4839-83e5-403a8c396248,Sensor,Outdoor,56,44.33.101.181,Inactive,Model B,Windows IoT,31,11/18/2023 10:32
6272b64e-83aa-438a-82ee-333ac86615ac,Sensor,Room B,79,125.74.17.92,Inactive,Model A,Windows IoT,77,8/28/2023 23:22
da859826-ab2b-4212-b93a-01310ad7845c,Sensor,Outdoor,33,62.119.176.96,Active,Model C,Linux,46,3/20/2023 10:27
7c0ec134-60f3-4488-b72c-594e3ebf2bf2,Actuator,Room B,86,57.127.37.131,Active,Model B,Windows IoT,3,9/3/2023 15:42
c3f06b21-c9f6-4142-8169-9d51dd97460e,Actuator,Room B,35,25.195.43.195,Inactive,Model C,Linux,29,1/11/2023 12:34
