Prior_Knowledge,Learning_Style,Motivation,Quality_of_Teaching,Curriculum_Quality,Class_Size,Parental_Involvement,Family_SES,Cultural_Background,Physical_Health,Mental_Health,Nutrition,Peer_Influence,Collaboration,Technology_Access,Extracurricular_Activities,Study_Skills,Attendance,CGPA
87.19731463,Kinesthetic,4.002655563,3.170486929,8.593124767,36.91895487,1.213447243,8.14746438,Rural,7.409691838,8.522257327,8.108631176,9.747151144,4.568913883,High,Sports,5.656727699,8.869959869,24.22744651
51.67662174,Visual,8.124023823,3.10210625,2.754484921,25.54654947,1.718102113,2.822207879,Urban,3.853663924,7.647035483,2.544715157,7.455950083,5.048001474,Low,Academic,7.166896717,1.009823869,17.48990301
78.49448424,Auditory,5.061647017,1.613679578,8.441810625,23.66505086,4.761725892,9.631395972,Suburban,5.855559166,3.38634102,2.907631812,8.506380411,9.292306624,Medium,Academic,9.23220839,5.772121235,23.86490474
88.12293429,Auditory,2.650979768,2.684118434,6.063898806,10.92473856,9.486214403,5.521625141,Urban,7.218285131,1.152040196,5.788312182,1.118200363,6.040039277,Medium,Academic,5.870564471,2.931827939,24.4058481
93.83828184,Auditory,8.694766176,5.999946129,7.859687601,36.37613013,7.493606019,9.252808741,Rural,4.792058349,5.317301463,2.58898773,4.190154583,1.40599896,High,Sports,5.528746653,1.847732114,27.60960355
67.10408744,Visual,8.943038891,3.622249656,7.422466296,10.3903064,1.793139126,7.360887537,Urban,8.686139774,8.730210935,6.714955632,7.685350215,4.670766671,Low,Academic,3.615959092,5.787739154,20.65448015
91.06286523,Visual,5.196787805,4.756553041,2.867603458,38.34250241,8.616862115,7.501900807,Rural,7.943949418,9.06251209,3.624878669,1.701845497,4.748413711,High,Arts,3.74674451,7.721438555,24.67598343
55.53158685,Auditory,1.681297546,4.391801923,6.119314628,24.67648746,7.590706935,1.765392592,Suburban,1.581989895,9.606035774,8.123793568,6.106059366,9.689418446,Low,Academic,8.168878594,4.710452702,17.58420184
92.32261459,Visual,4.490434809,8.883144325,8.809508375,20.25803481,6.498518731,2.979920142,Rural,6.590127692,8.916069139,8.27299312,4.861654907,6.392773819,Medium,Sports,5.04126321,7.030967044,24.81960067
56.37443312,Auditory,8.231838935,9.147690991,4.889046131,37.72655305,8.382636645,1.0793335,Rural,3.117929959,6.220391998,5.174087102,1.158548564,6.72085964,High,Academic,2.471735877,5.407473285,19.12870166
69.86436453,Visual,9.115966257,5.436612745,9.699316932,10.73172979,4.63698863,7.445148764,Suburban,6.017664382,5.001450393,2.627295715,3.123780194,7.419277281,High,Sports,1.850758876,4.933772794,20.27531828
89.86476829,Kinesthetic,2.831254682,3.971403553,5.069935901,27.44274685,2.993509458,4.099944596,Rural,9.611995984,7.973648619,6.82097465,3.563127902,7.930353841,Low,Sports,5.256281052,3.612309764,24.51689418
57.49587137,Kinesthetic,1.602762508,1.961206336,2.28507073,26.46797573,5.608210502,8.079872645,Suburban,8.911558041,7.658394709,9.935083164,2.006739517,6.715459632,Medium,Academic,5.184595213,4.443341631,18.09548916
61.46256976,Auditory,8.896154078,9.580625914,4.504912121,16.57961204,5.9395758,4.050425979,Rural,4.640647628,5.843290871,6.603318081,6.683832188,3.13474916,Medium,Arts,6.881124504,4.148160677,21.84245677
86.11262842,Visual,4.504644451,1.542042504,9.565321658,22.86662294,5.844937348,8.374003771,Suburban,3.623624725,1.785946353,1.321972216,3.181580886,8.866413229,Low,Arts,5.2396073,6.815684656,24.84523733
86.00182683,Visual,5.875848678,3.678852498,3.877487644,29.56792018,6.085664123,2.176284284,Urban,3.1096517,9.334732121,1.155645782,3.498575497,7.589078204,Low,Academic,2.291281337,2.044166602,23.64136614
82.05738164,Kinesthetic,9.712592308,3.682595811,8.812883439,31.81393591,9.538344264,2.560358411,Rural,5.792633828,5.100422838,3.883257734,9.084147384,7.676834366,Low,Sports,5.570225963,1.833727318,23.65948598
84.69742222,Kinesthetic,1.599082551,3.883611575,8.931256135,10.02150576,9.120210608,4.067888856,Rural,2.028236079,4.270004037,2.762054262,5.204107834,9.969010653,Low,Academic,9.161104635,6.940116948,24.19203989
77.13622217,Visual,6.834862067,2.478581589,4.151678719,38.1056029,8.881453329,4.6763865,Rural,5.943475073,6.666106557,8.317460864,4.529153323,8.222738814,Low,Sports,2.434972705,5.916682629,24.40304158
62.58995295,Visual,1.666948803,8.048452878,1.749318922,14.93576117,8.212751298,4.138325298,Suburban,1.012002755,7.064541651,8.603251003,7.514839345,8.462362628,Medium,Sports,7.207791769,4.871800871,20.01368767
67.28479968,Visual,4.379220356,2.102480758,7.521021182,17.00741303,9.490852965,7.872823293,Rural,3.914646677,2.896191253,3.327568942,9.186524172,9.562649641,Medium,Sports,6.344733385,2.37198596,19.89217562
59.07988584,Visual,8.234330907,6.714159932,3.803610691,17.90420337,1.886451775,1.872562534,Suburban,2.979408824,8.532449603,3.930802993,1.225327026,2.360205999,High,Arts,7.73727154,4.699244007,17.8651393
95.42252807,Visual,4.901250095,2.11461424,8.046312528,11.1346041,3.386109353,4.160953177,Rural,9.74096911,3.609433843,3.126222709,5.034149619,5.479546388,Medium,Arts,2.355402461,8.10758587,25.15181737
79.16958974,Visual,9.974641185,1.634820738,4.983893634,13.69156371,5.455503511,8.535159996,Urban,7.545180876,2.680155333,9.175442926,6.497032205,6.225103212,Low,Academic,9.474448032,9.006591122,24.00483807
70.04257084,Auditory,6.031533565,9.184865533,5.367400681,39.59049769,8.618810438,1.601173695,Rural,4.146880424,4.657598676,5.523844012,3.867067883,3.963481563,Medium,Arts,6.58869785,7.32318913,21.8929242
73.10029018,Visual,3.890459374,2.711158897,8.001184661,19.45650212,5.546491404,9.481091569,Urban,1.835605779,7.575040728,6.905233397,7.951669499,8.554630095,Medium,Sports,8.623640239,1.539209583,20.19307928
97.36416698,Kinesthetic,2.981001933,8.391251391,4.44126998,13.45903271,7.732312654,9.87685158,Suburban,5.651205352,9.689123606,4.73933878,9.743293632,7.861776595,Medium,Sports,3.219460873,7.033687989,26.32585841
57.66757016,Auditory,4.154684809,5.90167784,4.988146108,13.20973784,2.250639147,1.797113564,Urban,2.921030932,8.283531379,6.679127742,9.490846296,7.487947671,High,Academic,7.654716005,3.168870306,18.72940632
79.3114916,Visual,4.352799464,1.700708676,4.385714219,31.58379903,3.271724317,3.6214527,Rural,5.827865913,9.463135399,4.47269839,3.393842854,9.974344958,High,Sports,8.029276339,3.837261187,24.19953284
75.29443394,Kinesthetic,1.6184231,9.599033723,4.306064637,35.63705992,7.585984855,4.351605994,Rural,8.518261188,2.265452237,4.05710594,3.037044506,3.334432361,Low,Academic,4.576917451,2.762858872,21.91836304
80.57271177,Auditory,4.326167795,3.222650503,5.733519192,17.70856899,2.48260608,7.987522318,Suburban,6.542132969,1.64059119,6.710320659,9.617414779,7.619115265,Low,Academic,4.455581076,7.981802116,24.23642112
50.90550919,Kinesthetic,5.178146678,8.736808108,8.279195001,10.62728537,4.162203412,6.363341309,Rural,6.704095776,6.019342857,6.319558702,5.127656387,5.962640274,High,Sports,6.920166385,6.837419104,17.72955288
93.60619545,Visual,7.50463977,2.519290052,4.255914807,16.69270055,3.38379632,6.799291304,Rural,5.869272602,3.612677347,3.641751588,2.874679508,3.816902642,Medium,Arts,1.840669136,6.506515491,23.51180264
96.60591412,Visual,6.910565362,8.685485939,5.718292485,11.69547072,4.148755248,7.817588405,Suburban,9.345390694,8.452494757,2.344136053,7.362972673,2.445281837,Medium,Sports,7.620617352,7.011753487,26.64685917
78.25665918,Visual,7.378890897,1.119059316,7.036545929,13.1018481,7.374916442,2.061810995,Suburban,9.38712416,7.047890843,4.317190245,3.559782915,9.062954534,High,Sports,1.385980839,3.130950353,22.58929045
84.83254119,Visual,1.075273137,5.606024109,3.424955017,22.9452436,4.31062463,8.498885112,Urban,5.61450881,9.736553476,4.736778752,3.405222776,6.359099344,Low,Academic,2.71531271,5.001799729,22.85438605
96.12496906,Auditory,2.959006596,7.924983215,3.497705244,16.89755113,5.997369903,7.350578238,Suburban,3.751835384,3.293131202,6.658159001,8.913241388,8.424404539,Medium,Arts,6.977293815,6.699283494,26.11620304
85.36193172,Auditory,6.955158596,9.413159657,9.400718143,25.47837636,1.899386893,6.196075527,Rural,5.136283053,5.372057029,9.230758873,2.46231238,5.908104856,Low,Academic,1.884913004,6.729346249,23.04283854
57.62695215,Kinesthetic,5.355904314,9.182819226,7.51181116,17.6048126,8.245159239,9.007618013,Suburban,2.67902121,5.511164297,1.325663178,1.579536518,2.979793726,Medium,Sports,9.746578823,8.126666765,18.46657975
78.81441801,Visual,1.047821281,8.376623826,6.194680086,38.21611903,4.328997631,7.302757185,Rural,6.727098838,3.152591154,3.192949113,3.422677962,4.037939318,Low,Academic,8.815565885,3.5839357,22.91937345
80.33575232,Kinesthetic,8.240451782,8.993722147,6.82948049,37.17831904,6.836807431,2.815299664,Urban,5.500831022,6.310840595,2.743443481,6.462508716,4.433849582,Medium,Academic,6.636720992,7.933025095,24.69379601
71.20653357,Auditory,7.95528616,2.792977173,1.263694988,27.00418315,7.528506415,4.86770843,Suburban,1.9297043,4.989573875,5.520649678,2.107790681,9.756413313,Low,Sports,8.371517101,4.961660326,20.77242316
86.82221178,Visual,5.935772467,3.557658661,6.56292669,20.63271976,2.886948299,5.446385802,Rural,2.77883003,5.020494004,4.867307263,5.24435205,1.050699505,Low,Academic,8.988220437,7.031554229,25.88111908
96.71835074,Visual,1.598169932,3.600716724,5.585579859,21.43440646,8.962074865,1.496958641,Suburban,5.316687606,4.264629832,7.561338614,6.646033994,9.870994207,Low,Sports,3.335280846,5.101474421,26.76447718
96.27842565,Auditory,7.898635446,4.393485379,5.911747118,22.35556849,6.546018264,9.59173762,Suburban,8.988300916,1.152364172,3.181743213,8.638632933,9.824154716,High,Academic,8.644704292,9.537491528,30.82796051
72.54196857,Auditory,6.25342229,4.539886033,4.234814441,31.82737966,4.858526276,2.157195347,Suburban,6.097516486,5.698857132,6.350485292,3.068826321,9.965357115,Low,Arts,2.753144053,2.613720383,19.7888563
55.66190229,Auditory,8.037639794,5.900997922,1.733265079,23.54916987,2.641016652,7.277151405,Suburban,7.133815002,4.017230521,8.954715372,8.35611691,5.28929361,High,Sports,4.720080377,7.075045797,19.10535992
99.24205995,Auditory,7.765722932,2.43891787,2.740053103,35.7018984,9.480708441,5.556079325,Urban,4.051256948,1.011878821,9.196099659,3.11415635,9.674280727,High,Arts,6.024336681,6.188815007,27.77186583
91.94490432,Auditory,8.227018648,7.221219974,9.556702419,38.32284358,7.795613837,1.230690249,Rural,6.142702537,3.771493369,9.629061443,7.090898871,4.560392637,Low,Academic,7.425018668,2.554579369,27.63921973
56.23313406,Visual,5.662072598,2.508098854,4.67829606,20.0783846,2.872221065,9.322727283,Suburban,5.026418404,3.507654998,7.959350369,4.876062143,1.236649966,High,Arts,1.27127186,1.594057022,18.40866742
96.04209413,Auditory,2.262920664,3.792776339,5.200148402,26.82083444,4.039396973,8.666531279,Rural,6.932169214,4.541033379,9.153891156,2.032131181,3.019124677,High,Arts,3.614584715,8.192299501,23.88386245
93.4948181,Visual,7.04041726,5.530106175,1.474388109,12.8516961,8.287068323,5.718321351,Urban,1.455180095,2.186667907,3.110777848,7.428371165,9.507666204,High,Arts,6.476671884,2.417062003,25.13441119
75.94190286,Visual,6.584264065,8.167965054,1.338096066,16.01407143,7.261098969,3.060481025,Rural,5.439701946,5.569154422,2.778228499,2.959863567,1.12388224,Medium,Academic,4.216318112,2.678560145,20.20636749
79.56377179,Auditory,7.680278685,7.655223099,7.454633023,22.403973,7.892058634,2.094606016,Rural,3.663933626,7.231963173,1.058392754,2.589610834,5.913947219,Low,Sports,7.975225501,9.805908016,23.6448175
69.95013519,Auditory,2.528929054,6.809809208,5.842851977,16.18608148,4.97080992,4.270532315,Urban,3.935665552,6.671670121,7.361599217,4.224906357,1.6804143,High,Academic,6.86486945,7.455347663,18.50810734
52.73808194,Visual,2.754776799,2.401959345,5.578353858,36.29681472,7.448286364,3.298854529,Suburban,9.648256884,8.233794528,9.43720469,6.879612203,3.577569206,Low,Academic,3.109613084,3.254381574,19.12240755
66.75986208,Auditory,9.013685655,5.923408111,3.188120774,14.74858768,4.478443506,5.560220809,Rural,2.644253314,5.068074592,2.682418105,3.105968309,1.792835656,High,Academic,2.313360816,6.318540641,20.54203487
90.14267243,Auditory,7.749800186,1.787018516,7.702756585,23.66982465,2.901366252,9.697683665,Rural,3.801207273,5.671825573,6.732492179,2.652953849,8.73575759,Low,Sports,6.661422942,5.807006546,26.20943686
50.23160115,Auditory,9.174056398,4.396268591,2.514129212,28.17097721,6.694093314,6.174581439,Suburban,5.589033182,8.293617468,7.718137833,1.089582631,6.319636387,High,Academic,5.054205949,8.600259408,16.75089736
66.67495858,Kinesthetic,7.82843789,4.721648773,2.709412693,30.75591724,9.78412533,9.009379503,Suburban,8.767242533,4.849310537,9.348528116,5.244787874,9.118958191,Medium,Academic,2.52061337,7.56388673,22.26579159
69.90843468,Visual,6.374397754,1.358302955,5.146409542,21.49208109,3.795408743,6.857909537,Rural,4.750030749,7.314394149,6.821742016,4.857810124,7.195178796,Medium,Sports,3.937367848,8.485490129,21.94010502
76.86978015,Kinesthetic,6.887194633,3.465892895,3.576518759,36.07297206,5.14872633,5.277218739,Urban,7.694787528,4.911421318,9.732643595,3.104809693,9.739262181,Medium,Sports,3.727420735,2.903559292,23.38285959
95.99278082,Auditory,9.002151315,9.600845205,3.227166831,27.04957453,7.06601234,8.691468065,Suburban,8.707366884,4.759625751,4.102058269,1.482869476,5.588898893,High,Sports,1.973187751,6.761972839,26.93377759
67.31729972,Kinesthetic,6.209260791,9.58269347,6.807138801,23.18523341,5.873556539,5.242312992,Suburban,3.790147202,7.841850621,4.149356804,4.863302871,6.748395236,Low,Arts,5.922181173,1.362167726,22.42792715
67.34766009,Auditory,6.691521919,4.170943488,6.858745707,12.01721902,8.590850161,8.817653535,Urban,4.534751652,2.573532239,5.88711259,8.093846,6.186779379,High,Sports,7.872837705,1.620465511,20.33872256
86.87506241,Kinesthetic,2.408290444,1.387900981,8.420653628,23.94068405,7.855684358,3.624190926,Rural,4.209006013,4.047273747,4.45151693,7.437539182,5.358343865,Medium,Arts,6.179202,7.421743294,24.29612426
72.61089704,Auditory,5.265290981,2.611854454,4.759377103,34.62207522,1.524674835,2.159317664,Suburban,8.495702278,3.017550491,1.012831555,8.747154009,8.613634289,High,Arts,8.436622284,1.219780924,22.51608815
61.23024115,Kinesthetic,7.447574008,4.529960141,1.657765819,28.43623055,9.985791105,8.697830179,Rural,1.399121758,4.231989487,7.585948226,1.086244189,6.800726221,Low,Academic,2.148116925,6.21788508,19.59863609
72.62197581,Kinesthetic,3.438484285,9.530017282,3.462997464,34.96487361,7.771622083,6.286736474,Rural,3.775789799,3.073373401,7.765453373,9.697773851,8.211810384,Medium,Arts,4.92050672,8.563645886,23.85530608
57.04285102,Kinesthetic,2.820287625,2.270791572,9.820049169,24.82035012,8.775129847,9.001831584,Rural,7.114677018,6.21465068,7.722771442,4.072710274,8.077275429,High,Academic,6.484735933,4.419476276,19.97511768
58.81934933,Visual,3.824441274,7.871642593,6.366327177,13.55385115,6.860779409,9.440444863,Urban,6.088991496,8.183537224,4.105185999,9.913580165,2.719406446,Low,Arts,7.084014048,1.403563932,19.65713528
74.91838864,Kinesthetic,3.173505652,1.978142854,7.387633763,10.40919538,8.706566152,1.482655513,Rural,4.926604234,8.079517551,5.70060526,3.273575145,6.851471793,Medium,Sports,7.262076758,7.424627047,21.27632726
70.94627248,Visual,2.934213733,9.831318197,1.066220467,19.0965864,2.011446774,5.508723717,Rural,5.859534045,4.280508681,4.239761664,5.243827488,2.796832173,Low,Academic,7.560688844,9.367178072,20.19692239
95.74229505,Auditory,4.823657586,4.434548492,5.66385159,30.93971414,4.12964052,4.374680942,Suburban,2.778261272,9.898843653,1.1443276,4.185349089,6.249884304,Low,Arts,6.86286831,7.454542529,26.70714971
68.11969496,Kinesthetic,9.170546625,7.97711085,1.337757918,33.70779712,8.887788492,6.632725574,Suburban,4.876449594,6.344689282,6.062040471,4.201846435,7.09691216,Medium,Academic,1.8480528,6.206025187,23.28984682
79.02941751,Auditory,5.563536821,4.083319745,6.123071909,18.87258504,2.814896901,8.142320775,Urban,5.515326858,4.594602716,2.113845995,8.580538889,9.975115644,High,Sports,7.257751098,3.070259469,23.28087031
81.6132144,Auditory,2.691283427,6.649019894,9.286937647,24.86961763,1.704178887,3.525311944,Urban,9.110702098,8.519853513,1.720371917,7.717770458,1.274877803,High,Arts,7.523043911,1.138380616,23.76859978
50.65472283,Kinesthetic,1.692745024,2.728144763,9.715772175,22.63356713,8.09307046,6.011185459,Suburban,3.347516465,7.568866114,7.799491618,9.929362917,1.821181547,High,Arts,9.941319409,7.252048976,18.41048098
83.1768686,Visual,7.265405306,2.314189174,5.864974079,22.31568353,8.519375401,7.378557219,Suburban,8.810456519,7.743478031,1.085555822,6.521632144,1.693240267,High,Sports,7.24026193,3.079235583,26.21090021
58.90179834,Kinesthetic,4.44518888,9.442577256,5.123843247,16.9404614,2.463869964,2.209879746,Urban,6.798172607,2.765254148,9.631075992,5.16930944,4.585251576,Low,Arts,7.181473562,8.723464095,18.90451675
98.05351587,Auditory,8.396478519,9.258825501,9.505153848,14.09113315,8.689113845,8.326602154,Rural,1.18306748,5.214918766,5.637298277,1.810664767,8.394295253,High,Arts,5.633319612,5.197277069,28.4261939
57.43313639,Auditory,6.935596918,8.987220462,7.062488488,15.90065675,7.18091016,6.454986399,Urban,7.521682032,8.756453177,9.847147876,9.969052776,8.596506995,High,Academic,8.811306177,5.775720241,20.51100998
70.73120619,Kinesthetic,8.166173055,6.628901051,1.584093516,11.65997161,5.680744149,9.545836934,Rural,1.319966898,5.536342069,1.521978152,5.963775876,7.632816361,Low,Arts,9.971512858,7.785428898,20.75323492
54.2674834,Visual,3.447514355,8.274413901,5.191530199,15.94392225,8.472251735,4.055760272,Suburban,9.976430141,7.151074691,6.25176594,7.304297227,9.071904176,Low,Sports,8.011403832,8.01487547,19.46730762
99.84371259,Visual,7.231230302,1.621332432,3.162205166,10.27602693,4.773243244,1.973313481,Suburban,8.853730189,6.291403597,4.143943324,4.660681485,3.905739498,Medium,Arts,6.512503401,6.783857498,27.37902731
75.10975052,Auditory,3.376557862,4.013101377,5.228238893,28.81775202,2.745945606,5.558510809,Suburban,3.676093728,8.581211089,8.591342435,5.929441374,1.793391798,Low,Academic,1.710593442,9.445886339,22.14545778
79.76925087,Auditory,9.451616315,3.823328123,5.099190148,19.49126222,3.563674089,1.772296945,Rural,3.316701072,3.561047558,4.251004617,9.483199587,1.523377252,Medium,Arts,7.540652186,9.840685927,21.36925115
53.35382387,Visual,6.727368534,6.720807898,6.239303225,39.19434134,5.546476165,9.72573871,Urban,4.432969739,6.179277501,3.344388212,2.497774941,8.669194477,Medium,Academic,7.377054117,9.521968999,20.7826758
87.49802352,Kinesthetic,3.920606202,4.203619961,4.210934413,15.81151152,5.781977134,1.348164624,Rural,4.205502688,2.109112012,8.717978144,3.631353259,7.573926649,High,Arts,7.98011333,8.417612668,22.84491809
60.49527965,Auditory,3.425606761,2.336561035,2.478434045,20.37485711,8.250227438,7.78153511,Urban,4.351040365,7.21189699,4.371877825,2.36853755,7.287537754,High,Academic,2.120998496,7.350626982,19.18279174
94.90271447,Visual,2.718339266,6.368203679,5.533474911,20.73523476,8.122174513,5.725921583,Urban,3.864488915,7.587710545,1.151499879,8.129943134,4.057087047,High,Academic,6.883592501,6.969932721,27.13656677
60.25698202,Auditory,7.25176863,8.329455286,8.471825959,10.25354488,6.232299015,4.317585872,Urban,6.590200662,1.385535891,4.512601908,1.558407344,4.419146698,Low,Arts,3.661515145,1.933751592,18.03604558
59.53438603,Kinesthetic,2.968440517,4.43911145,6.976110053,35.17623859,8.02706935,1.592579481,Suburban,2.478372973,7.082118673,6.890700421,1.734684849,9.62302176,Low,Sports,7.842441191,3.443359121,20.34109823
51.82748339,Visual,6.357729393,2.190418436,4.045310793,10.9598338,2.725961125,6.599502318,Urban,8.613831632,4.732211387,3.289235849,3.686447015,1.574242697,High,Sports,3.163365586,1.051194012,15.01661609
73.60334726,Auditory,3.381715242,2.770193776,9.419707205,38.20539504,1.450580744,6.266982965,Suburban,8.311622356,2.116871885,4.887888332,5.627693628,7.963585632,High,Arts,7.155808091,2.236688832,22.48694466
78.24205666,Kinesthetic,6.957720503,3.137349747,9.209868141,36.76223053,8.862704404,3.527949458,Urban,5.288348871,4.779167929,1.510436245,4.656473205,3.786699913,Low,Arts,3.654936523,4.953065295,21.9061022
53.28543197,Auditory,8.334457557,3.699078337,2.884135594,26.06565748,1.679990444,9.191995313,Urban,8.674569688,2.748096367,6.292835124,1.403346796,1.351491566,Medium,Arts,1.080948635,2.318828957,15.84554291
88.77638083,Kinesthetic,8.002227188,6.785155635,1.354758266,26.30786725,3.220195868,3.736990066,Suburban,3.22430563,4.740035789,7.806654315,9.617424021,7.683130997,Medium,Arts,6.700221208,9.114970732,26.9528622
72.66444174,Kinesthetic,7.847661978,6.408509361,7.671778375,29.61333769,7.257870547,5.047528695,Suburban,1.158089101,4.459051252,4.719813053,9.575825683,3.978206971,High,Arts,2.019421748,8.251292668,21.34603094
76.21951347,Visual,2.689501651,7.264718754,8.448492352,21.61150036,4.685031439,5.893862103,Rural,6.572871325,7.645524732,4.782093695,3.514206909,7.499327669,High,Sports,6.933623255,1.644507209,23.33691616
72.03813735,Kinesthetic,1.795464523,4.262517861,9.710781094,29.4166685,8.886825729,1.902086904,Urban,5.121184663,7.967940023,1.794542487,7.583730537,7.368889448,High,Academic,9.330485035,3.240223439,20.67321812
70.03815304,Auditory,7.290539456,8.415978867,9.008527547,11.34305166,3.681818152,9.389455473,Suburban,6.104480917,6.463257889,2.817467781,6.207178702,5.813081879,Medium,Academic,9.723213408,8.371646962,21.3758066
77.98201657,Kinesthetic,4.315124924,2.83678895,6.404812914,11.62142882,1.10684212,4.370825372,Rural,9.094054681,1.20418158,2.392077728,3.137290255,7.996358163,High,Sports,3.123307786,8.227415139,20.90246053
57.7620123,Kinesthetic,4.891116038,5.221366728,5.770471053,23.71691259,3.705900765,1.727012925,Rural,9.729330162,9.379200512,5.335189918,3.359543966,6.229344918,Medium,Sports,8.283279049,9.509054951,19.55609727
59.09640652,Visual,1.280341835,8.208448494,1.250569461,26.48866903,6.202675443,4.485620563,Suburban,6.710078258,7.176099521,5.763299869,5.420378569,3.579731676,Low,Academic,4.181979492,9.977929855,18.21107854
93.08928105,Kinesthetic,3.336188043,2.62142783,3.219908022,36.63452921,4.383445379,6.401822924,Urban,7.876500309,1.307759049,9.540461182,4.773132473,7.60703771,Low,Sports,9.104113655,9.786430569,26.26108616
97.30577311,Kinesthetic,1.303087635,1.988768024,5.136532766,13.13981902,5.813854802,5.622874046,Rural,1.754275901,8.369496093,1.659083538,3.621063954,6.302258343,Low,Arts,8.087406118,4.691241871,26.25953847
68.66546581,Auditory,8.912671953,8.953155709,6.656535101,34.67943782,8.88938307,7.250877766,Urban,2.446440264,2.802395392,6.398811758,8.267604367,1.114545535,High,Sports,1.66529545,3.252955994,23.05079458
63.53723366,Visual,3.190570149,4.086366965,6.0152665,16.30142012,9.212365488,1.499355479,Urban,7.598843245,6.212990706,5.738486746,5.333166259,9.1147976,Low,Sports,4.664232945,7.825691714,19.63759223
82.19997716,Visual,6.016034526,7.154831124,7.683723907,21.82250946,3.393766582,3.560865492,Rural,4.882289107,5.19970933,5.646097881,6.893632562,5.910792565,Medium,Sports,4.035860434,3.693456035,23.18226114
70.43670855,Visual,1.350813886,1.228137438,3.517902378,19.49807304,5.159264259,8.373075192,Suburban,5.013687434,4.778549041,8.858433586,2.703461502,8.817645389,Medium,Sports,8.066629187,8.257603241,20.60739621
51.26931778,Kinesthetic,7.001626522,7.210421996,6.084573469,22.00465819,5.942296137,1.71904319,Urban,3.777469135,9.007423481,2.849846236,5.801568963,8.944631551,Medium,Academic,4.692571396,5.805592574,20.27256908
57.80762987,Visual,3.907246112,3.844911804,1.793280191,14.51486494,9.542012112,8.699373592,Suburban,6.466207451,4.936251624,1.366959469,3.861784445,5.004699911,High,Academic,7.161295579,8.145345477,18.50715562
85.79861144,Kinesthetic,9.081272683,1.501667682,4.722989712,25.10710223,9.987555872,1.827064829,Rural,2.666485409,1.678097058,7.050443569,5.737722494,5.568939968,High,Academic,6.4219173,3.482918917,26.22285656
82.9461971,Kinesthetic,8.9930637,6.488314854,7.751447497,34.04927769,3.11866524,8.510087934,Urban,6.642246514,9.519748545,4.106417177,8.027432501,4.741789489,Medium,Academic,9.780748472,5.57224584,26.94870695
51.35479963,Auditory,3.927615565,3.167234345,7.240607681,23.24602031,7.542818842,4.24709561,Suburban,2.564189714,9.284817081,1.158309246,7.920218891,5.044930978,Medium,Arts,9.440064611,6.076214142,17.89547081
61.0986081,Auditory,9.108648061,4.481265178,9.915784635,24.71840728,4.40227956,6.509881569,Suburban,1.574434312,7.159894206,3.262366066,4.187986102,9.056324431,Medium,Arts,4.849295633,9.487972609,19.98043594
61.55373983,Auditory,9.965419061,1.725227311,3.501020134,35.46302756,1.072973772,2.375984041,Urban,3.973219198,5.211032753,3.783940968,7.248494054,8.093296126,Medium,Academic,7.512203905,3.399378191,20.85598032
83.59463718,Auditory,8.428740977,2.32446926,5.483703693,31.18174344,1.083272702,1.595518496,Suburban,3.080263078,1.835735256,6.551545391,9.471609554,2.138731087,Low,Academic,8.465140846,9.430194154,23.7223174
50.98552689,Auditory,8.60384213,3.681795119,3.965773724,24.71363226,5.145094068,2.943443836,Suburban,9.000924747,8.116733067,2.553272146,6.631023969,6.492770034,Medium,Academic,9.089971785,8.243730239,18.29708344
55.2054291,Kinesthetic,3.241078625,1.807835505,4.965428027,17.73086945,5.395014217,2.150684361,Rural,1.494581085,1.67930123,4.717489132,2.33569111,9.963159763,High,Sports,1.613208374,7.578046487,17.12123463
89.99580427,Kinesthetic,6.19032159,9.197436382,8.712551169,36.54780241,1.203127269,3.811653079,Rural,2.589523233,1.617408864,5.342279,7.117377664,6.359956311,High,Arts,3.718709193,8.081832423,25.9075923
58.9272331,Visual,1.605303226,1.054423389,7.157881677,27.31061205,7.182346751,5.629449219,Suburban,5.93847645,5.836454582,5.133136522,1.944139477,8.07284463,High,Arts,3.882070369,6.448825413,18.09205249
82.63730539,Kinesthetic,1.854261431,5.35474197,8.941970722,16.6344283,3.646030497,6.298835172,Suburban,5.329604718,2.441154162,9.7654669,8.848993679,7.92155326,High,Sports,4.910013561,3.196720094,23.14863376
61.90913905,Kinesthetic,9.990033508,2.109227123,2.831599975,18.07359258,6.039037914,8.108812966,Urban,1.412668165,1.069572406,1.40953814,5.649944462,4.152857733,High,Sports,2.523382756,2.70545472,17.57465865
54.97206964,Auditory,3.939753245,3.769111805,8.860250061,34.09399267,3.708271658,6.906159039,Rural,1.065271852,4.808020879,9.558713678,4.466266627,4.346643724,Medium,Sports,5.46585292,8.797072923,19.07108909
62.15860955,Kinesthetic,7.733655208,9.334536038,1.537860468,11.32436686,2.504208834,6.478824926,Urban,9.892611478,2.234955084,6.237434926,1.513059352,7.516687796,Medium,Arts,6.968928946,7.526254623,19.52502564
86.11334659,Auditory,8.259985477,2.455250979,8.997393524,39.76276561,4.664563647,4.706038247,Suburban,6.929512303,2.444638738,8.161549435,4.427053611,5.499851784,Low,Sports,5.476275282,2.918838545,23.9234568
92.78482341,Visual,8.722209439,9.692490877,3.961664015,13.91055039,3.090460283,5.264275915,Urban,4.288655178,1.692195749,4.873533562,9.128860011,6.135136382,Low,Sports,6.992137857,6.535840293,25.93255568
