,Crop_Diversity_Metrics,Crop_Diversity,Crop_Rotation_Practice,Intercropping_Patterns,Pest_Resistance_Measures,Soil_Type,Temperature_Celsius,Precipitation_mm,Humidity_Percentage,Wind_Speed_kph,Soil_Health_Index,Crop_Yield_Tons_per_Hectare,Crop_Resilience_Index
4696,3.022083166893961,Rice,Yes,Low,Yes,Sandy,15.528327220733518,8.527981030024561,59.63853978183043,11.833263835995636,1.9137073512993128,1.0671413923441713,3.68002939219406
4697,3.031031352754275,Millet,No,Low,Yes,Sandy,13.83958805537485,0.8648484804092271,60.175769608127816,7.702455421639495,9.026069717876217,5.944382933811046,2.230231377386399
4698,1.5534863788822264,Rice,Yes,Medium,No,Sandy,23.945561876399474,9.256199156722124,32.70292956832877,14.559100400615355,2.7958369935923915,4.788233957139961,2.967157496933411
4699,4.930958163641543,Wheat,No,Low,No,Clayey,13.771182044006547,9.277316625459749,69.59796337719226,18.855166129719493,4.299823000047708,7.024237131403634,2.4826771243881693
4700,1.9998915634753187,Maize,No,High,No,Loamy,11.82209758750526,0.07933742097972596,64.34398479644472,15.78265838475153,8.562355404301776,9.080037428742692,2.9890602431000906
4701,1.2934562698384107,Maize,Yes,Low,No,Sandy,11.932301370793237,5.064095756753021,50.31733722582892,12.594057414144906,9.812916007097972,3.363843722855598,3.7530693854448858
4702,3.652584995900835,Rice,No,Low,Yes,Loamy,25.36786986451436,5.871442640413287,58.7760124347912,5.579877635850848,3.7955061182081744,7.063122042949819,2.8033285468632956
4703,3.3814654806274906,Maize,No,Low,Yes,Loamy,10.574746033362088,5.537134291234408,59.5702864671085,18.954242664791217,4.449005582519306,2.3650157911142347,1.2667017122735102
4704,2.660582615970983,Wheat,Yes,Medium,Yes,Loamy,15.789134096783998,6.1577165752819365,63.1914113752946,9.620665070404677,5.370522776651588,1.7703465896273474,2.483451752552754
4705,2.6887689355227122,Rice,No,Medium,No,Loamy,12.583728198881536,5.033512818629396,40.21496333700588,9.499287814841733,5.481924849491345,9.386456291597492,4.554077995957821
4706,4.140255684185725,Wheat,No,Low,Yes,Clayey,25.098202935990102,2.938069137666759,44.882108988776,12.04394080551073,7.75337414304064,8.76060435457994,4.292794973506025
4707,1.7828505603985962,Wheat,Yes,Medium,No,Sandy,20.06986171145968,0.9570438616071497,61.98741208542443,11.43748884676398,8.354068604752868,5.512642809936366,4.331668925318333
4708,4.281013275779559,Maize,Yes,Low,No,Sandy,14.109848289953344,2.083794105886537,60.759355411060376,19.435242455610965,9.919322525736495,2.2449015444043456,1.724396600362339
4709,3.5949884555800726,Maize,Yes,High,No,Loamy,25.008217973025346,7.402551137879775,50.904612932902,7.475111822350192,8.238058476876768,3.3699057592796233,1.3174832683549433
4710,2.6758790951180975,Millet,No,Medium,Yes,Sandy,25.00733018276327,2.4106351863197597,45.8482137897947,15.336832321635264,3.6980327711132865,6.1064128062220275,4.25309342825486
4711,2.8321144663354745,Wheat,No,Low,No,Loamy,20.460452941373013,8.297103356277297,68.73770283627887,6.601447981208969,4.223355815504822,6.866634907627775,3.6637977833052084
4712,2.026588828744383,Maize,No,Medium,No,Clayey,15.516995741104193,4.034883670045254,46.600855626113365,9.15346367742819,6.562520396245108,7.2154714312390915,3.0330744735434783
4713,4.008457330787899,Wheat,Yes,High,No,Sandy,21.725541985244433,4.1447585489812475,60.55942878361639,15.832057676039861,7.179741854563115,7.730322516137728,3.7486521785260667
4714,3.051498969221071,Millet,No,High,No,Loamy,28.670602015083837,8.684987411819314,46.50569459406873,17.060651507883442,1.809657476560771,2.8888397666180765,4.72356404429584
4715,2.2834181709993744,Wheat,No,Low,No,Sandy,11.032727752524377,2.1428882827639484,42.39344654776546,12.033867684417693,4.0931041967607875,3.666275850273502,1.5164301949580286
4716,3.384200463043801,Rice,No,Medium,Yes,Loamy,15.338996932435847,1.896192366998316,55.639870134668854,16.840176626665553,2.8240006568109917,1.1136080623405609,1.6780147392232925
4717,4.982937808205293,Millet,Yes,High,No,Sandy,15.699383907853562,9.854064055278316,62.30463500059125,19.026905764363526,5.570645609682083,1.6658687210046432,3.359466173813556
4718,2.7410491186262154,Millet,Yes,Medium,No,Clayey,22.636233271697655,5.40604440258069,69.25510030802272,19.0368115214726,2.518278817124295,3.7854124562291935,3.8272112170166777
4719,4.682765603114478,Wheat,Yes,Low,No,Sandy,23.023287933238947,1.9052070405765609,35.95616367279718,10.137116831492065,6.226672955241411,2.671994948075383,3.574363427146549
4720,2.3800673596982644,Wheat,No,High,Yes,Clayey,14.126307898874268,1.6580483004483748,65.04457882542577,9.682097621554625,5.205668493553054,5.432866035210555,2.0157762495347864
4721,1.2189308276999435,Maize,No,High,No,Clayey,14.322011953250213,8.616649693260058,50.965677333333204,15.896669782881279,4.635314174613742,8.637954496590101,3.488760488339306
4722,1.8169684254737155,Rice,Yes,Medium,Yes,Loamy,28.56425369038339,5.9984596713747145,34.30969910743189,14.811417541527733,6.840575971916546,7.506887834254174,3.2409225313132293
4723,2.674780573310737,Millet,Yes,High,No,Loamy,25.12597635325622,1.1503825428176595,61.775144766602175,10.883976624062733,4.746894931629417,7.791241636163143,1.096604433194897
4724,1.878539714378276,Millet,No,Low,Yes,Sandy,28.68539397063439,8.869080885562601,43.26177692317595,8.430099562180125,4.593383827486258,6.402279419740367,3.4894199733011626
4725,1.0009081528730221,Millet,Yes,Low,Yes,Clayey,26.59325976325397,4.439050056806209,64.72999228587372,14.276478314668742,6.860095897817327,7.30393080911408,2.804502947816069
4726,4.6600061509901085,Maize,No,High,Yes,Loamy,18.04235960527397,9.893572721303915,36.312074901881715,11.45358488602583,1.5155765570464133,2.620015903071903,4.413240285467836
4727,4.3755176449237165,Rice,Yes,Low,No,Clayey,12.438152736903362,2.8176032768588763,58.44366737204434,6.981701624207706,4.89234134233217,5.97216480591271,3.621335809353747
4728,3.9691689259477885,Millet,Yes,High,No,Clayey,22.591007325134754,5.28817231448206,42.03185040960923,14.588731275602449,2.758604715330836,6.135336987400928,3.1869598902829637
4729,1.6712583825841145,Millet,Yes,High,No,Clayey,17.039821245153085,1.7310028073263073,40.29394941129482,15.465116176881672,1.3471564475331066,6.658394528118208,4.582007644725827
4730,1.4814543048399442,Maize,No,High,No,Sandy,18.508239811836372,4.397059786899887,32.010406529935864,10.463480151117084,1.3121444836778404,8.013523763263937,3.6554238212503107
4731,1.2704189978895326,Wheat,Yes,High,Yes,Clayey,18.517594818881165,1.765375490093355,49.276347084692006,17.479316106650792,2.508586123507042,9.496020960349979,2.002215252349978
4732,3.896116755091685,Millet,No,Medium,No,Clayey,28.730392433284255,3.072310865189316,45.6600968126629,6.105096248919512,4.905470298673109,7.405482530198844,2.8703065853574423
4733,4.715231842751541,Rice,Yes,High,No,Sandy,11.377248383851873,2.698657378199687,32.46761428169202,12.438646699842106,6.100286560290597,9.303087842305152,3.689773550765151
4734,2.722143283652148,Rice,Yes,Low,Yes,Sandy,13.862075229394769,2.83093932257192,39.06569001412749,19.34501708925659,8.163093575394374,5.949278720978992,4.282783139446828
4735,1.4765626879841927,Rice,No,Medium,Yes,Loamy,22.158857420298844,9.698263113913313,49.49087388112562,7.856947050679737,6.469229904290989,3.604064409587212,2.13340733994726
4736,3.0495712829284263,Rice,No,Low,Yes,Clayey,27.675161317737867,0.38446485788183105,62.330856166626006,7.584863628908352,5.680500936730731,6.926772930670702,3.9060094809448236
4737,2.3953276298345205,Maize,Yes,High,Yes,Clayey,28.358853037399818,4.968615253734097,67.17791534116287,10.680450286757157,1.3272993451243673,9.82842577092064,3.7311984484187564
4738,2.499299697399991,Millet,No,Low,No,Sandy,21.173858530298602,6.292458042643282,50.61328691793216,9.021260638682815,3.6810966327968453,7.387385700104976,1.588600797663434
4739,3.485322496622829,Maize,Yes,Medium,No,Sandy,10.691224376687934,6.607613744440051,46.13226951903797,8.323000905075968,7.230437318001036,9.721125637035774,1.611626438257427
4740,3.8748724530488095,Rice,No,Low,Yes,Loamy,17.25762068678948,7.545456881329851,68.19017704605176,19.247645922983352,3.434630361540624,1.2015378568407322,3.0067958746024823
4741,1.4424143954926434,Rice,No,Medium,Yes,Sandy,28.37666584345358,7.609654082263794,68.51449578352145,10.172716598735239,6.349058785129273,3.325247357354601,2.644597689444525
4742,1.1423609232259055,Rice,Yes,High,No,Sandy,19.99888171946185,9.555029824359602,37.61649357313169,5.897571120520394,6.435109709652926,3.462437272579998,1.5343177533253405
4743,4.9773212107428595,Maize,Yes,High,Yes,Sandy,24.532265583669684,7.556679546037096,51.25821219506083,18.496725727048755,3.746150261827054,4.8411900904685705,1.3506298465406124
4744,1.9309133956622073,Rice,No,Low,Yes,Sandy,15.383868408989894,8.236892491731616,62.836403237528614,11.723690714732726,6.144352814205295,1.277099104022236,4.590506660585769
4745,1.2153220996338363,Millet,No,Low,Yes,Loamy,10.500139406718112,5.323154152526205,62.8903598765259,16.039126433792006,2.0257613848354215,9.228280783745117,1.7661978963474856
4746,1.75950131638368,Rice,Yes,High,No,Clayey,21.567203724564482,6.576733438233239,57.39914465579116,10.510208708799217,7.542741764417875,7.363686499640523,2.4702819083845196
4747,1.1558313853938569,Millet,No,High,No,Clayey,26.69962008872841,4.781243168271942,48.858756672519775,19.027535554987193,1.202749175958901,1.7555201728181342,2.8646191125632936
4748,2.5672435784686867,Millet,No,Low,No,Clayey,29.805373937801193,2.7641704680443357,46.146259756608046,9.317003831586632,1.3179248754248523,2.5722744392154455,1.332113384872494
4749,4.209607137805297,Rice,No,High,Yes,Clayey,26.93254215677745,3.1338308029606665,62.25648677989784,14.941499648317894,8.832325368556399,6.42795873282676,1.5527340057962329
4750,2.3649777990308825,Maize,No,Medium,No,Clayey,21.07988724642251,3.6053274334518703,39.028927031964514,17.36517387080736,6.222584785000136,9.176523769008798,3.101723691058729
4751,2.776733627513466,Wheat,Yes,Medium,Yes,Sandy,22.17455177601076,3.406433478855433,47.13719554875357,8.56899176762344,2.4662272862165624,1.7885282109538128,3.797535527874053
4752,3.702347094269755,Wheat,Yes,Low,No,Clayey,26.483280797423316,5.331610625869089,52.67458791845319,17.022662620058167,6.4147436247635055,4.899731540994975,4.377923280851952
4753,3.0355762802795208,Millet,No,Low,Yes,Sandy,10.396213936552323,2.4763172530660214,63.271356804553584,16.88414016554379,4.328631348245963,2.800120274583702,4.450031748965332
4754,4.445782744085297,Maize,No,High,Yes,Clayey,29.03288696388929,5.166421135317542,44.954005046501656,19.46335402768057,3.428810479916492,2.6230573825904093,3.1801147097045876
4755,4.464142700183026,Wheat,Yes,High,No,Clayey,20.624424916964628,9.162413111608226,51.94623054543065,18.84217873065117,8.30192236204095,7.570776478107418,2.1471968990738564
4756,1.0396427819646146,Rice,No,Medium,No,Sandy,29.041044889798417,4.059638288620389,41.16655348408753,10.829130875942123,5.295777363501367,8.4384287848461,3.3182572599220133
4757,4.112185225932796,Rice,No,Low,Yes,Clayey,25.290363331616625,2.2264606446152935,63.47650701741108,13.858156315434687,3.641257882012858,9.290304777131787,3.491973877775496
4758,2.8429344009666955,Millet,No,Low,Yes,Sandy,13.046353572294027,3.4685589563656993,61.42164949099997,18.879414823687732,9.493250686455113,7.155871952956887,2.147627479206831
4759,4.955362165214652,Maize,No,Low,Yes,Loamy,13.305196292792548,8.768872945043896,62.80393023174633,5.065635092944251,2.4852269233568287,1.590836555159367,3.6688846406983493
4760,2.9329283035017406,Maize,No,Low,Yes,Loamy,17.072919520254267,9.416979234205048,32.2990513788498,14.410252131155781,2.278069008279288,4.213604882576352,1.696731217391671
4761,4.94758378155319,Wheat,Yes,Medium,Yes,Loamy,15.279760438715947,8.866868931683946,49.47592536518872,8.230452652031692,1.8757347435502423,4.974013725070592,2.1832544321395604
4762,4.018277444822946,Wheat,No,Medium,No,Clayey,18.785975185950527,2.873476113546234,35.4337127746068,16.08149015394574,2.1199089786628207,3.4829911774605615,4.720271117042898
4763,1.9944195384532253,Rice,No,Low,Yes,Clayey,22.0780774175078,3.8784551367124043,56.95041767116785,16.94704536664726,3.2750666698910678,5.858816566798815,3.0401159593062586
4764,3.1535799171478307,Millet,No,Medium,No,Clayey,18.731589989734836,9.74933824533775,42.455637160311284,15.694388555607382,7.2865372392078305,3.0937061698483754,1.6020876752218567
4765,4.968542557914331,Maize,Yes,Low,No,Clayey,11.128411694144376,3.2385231066767672,60.983049318990936,19.94117002990334,7.046720320281638,9.09486084807516,3.673674590979668
4766,4.430122431007694,Wheat,No,Medium,No,Sandy,29.512632303018044,1.378598845947402,32.60667619192645,12.1888643898927,7.87115521160367,2.29142069659496,1.9188573529381205
4767,1.3894675751648844,Wheat,No,High,No,Loamy,18.50244268402699,2.8209420431106835,50.53042217939854,13.420182159857427,6.180139049385632,4.834467056696831,1.1394140017693775
4768,3.8254879872399843,Millet,Yes,Medium,Yes,Sandy,27.021500086434408,9.639775254399364,34.94660630580094,11.13488633967635,5.4334968634495535,2.123646427470357,4.487610438775437
4769,2.382318343483252,Millet,Yes,Low,No,Loamy,11.479085845223043,4.1587545048398065,52.31596405515518,19.609747312360202,4.886956120555769,4.224273643205358,2.7376827618014423
4770,1.0279290475213925,Rice,Yes,High,No,Loamy,26.20129759433364,9.33881939930005,54.29405901711432,18.841345265223275,8.871791114685863,5.363075811369941,4.109483881998836
4771,2.6139238761079984,Millet,Yes,Low,No,Sandy,13.468092754226099,1.0408221443154897,48.48574093391427,19.799551702254462,4.091545082019674,5.985085885049899,4.4179705378153855
4772,1.9390176868998852,Rice,No,High,Yes,Sandy,23.588098859939244,7.660555722137676,41.185864659019,19.773368040587762,9.023696110553677,3.9833786751536957,3.2940167869770516
4773,4.275477082081887,Rice,No,High,No,Sandy,23.236133925101804,0.9334339728115126,31.293114346739316,18.431851770467283,3.4798572113059105,8.286707962683042,1.387584686412084
4774,2.349322435383062,Millet,No,Medium,No,Loamy,28.19613436533719,1.974957246962854,56.48456504323104,18.963162921678737,2.4158740361520508,5.638734723034556,2.2808868526453727
4775,4.310094775815268,Millet,Yes,Medium,No,Sandy,16.41353360701477,6.16102241345116,64.81767584874761,6.798217592461369,3.296282939363519,9.931757897480693,2.0116985217159313
4776,1.0023917553391812,Millet,No,High,Yes,Clayey,12.17919519831285,4.344781618993384,59.34591080428298,7.602920527451106,5.491234493711088,2.1117390232803848,3.416679675894353
4777,2.2312766001044766,Millet,Yes,High,Yes,Sandy,27.291316325197506,6.666742528438331,65.7207204552829,18.277813704860858,9.332989164469396,2.6519035960096766,2.6434420423353004
4778,1.9646608572310478,Millet,Yes,High,Yes,Loamy,16.631550592807343,9.734062920466695,67.18003612990667,15.902006931395233,2.5957864694051023,8.216151151240155,2.6490125319812425
4779,1.934269444274444,Rice,No,Low,No,Loamy,14.650675781209387,0.5271372672349262,47.981858610658456,18.12483067658909,6.219114951014746,5.988390914686901,3.6182915840722476
4780,1.2727464790618508,Wheat,Yes,Medium,Yes,Sandy,19.72417223976725,1.9162667195448124,57.91965465068127,16.550502735106363,2.95949043544924,4.240210740413737,1.1273747557624052
4781,1.748497081642007,Maize,Yes,Low,Yes,Sandy,12.922713800235798,6.402239225389723,45.895149967053115,7.093753294447184,7.098806501580464,4.694046207329247,1.5291301260553865
4782,3.2221982795424795,Maize,No,Medium,Yes,Loamy,15.93926706143938,8.965264501903981,66.78170840068847,18.748485542600612,5.185315369102833,6.074091775227847,4.554104055969708
4783,2.165444291350978,Rice,No,Low,No,Loamy,17.70561268129306,7.976479100438488,52.51891433758251,16.56842787401235,7.601839496312073,1.7720089233926823,4.344627629206629
4784,2.669579129316592,Rice,Yes,Medium,Yes,Sandy,15.545105869821388,4.65582485550067,60.09800034999495,13.562092963700143,8.704979285953558,7.886141493633875,4.7643906074312445
4785,2.507467521388754,Wheat,No,High,No,Clayey,19.00519001486164,7.454746750844375,30.580729190995626,12.985423526697364,4.01269420548364,5.042230507716343,1.8388949514808184
4786,4.503619699999579,Millet,No,High,No,Clayey,17.693013445682496,2.080975610331431,53.0219690481607,13.606980136533123,9.443698813341207,4.712627743176117,2.3641457685384326
4787,4.621195996042061,Rice,Yes,Medium,No,Clayey,25.49182062221199,0.13730591574291795,59.6796440048678,10.856254147468118,5.215799844323083,7.958739203511502,1.447323881291648
4788,2.97182788662344,Maize,Yes,High,No,Loamy,28.368173538494197,5.700166503254148,40.280247029522116,17.04829009240335,9.42970866438818,6.122738328326683,3.5615401408564717
4789,2.3206238012624176,Millet,No,High,Yes,Clayey,12.01846433495705,8.132446709927228,30.574958771547646,18.63526251184266,3.075604423195564,7.787378259662414,4.125861444093026
4790,1.4272028160094545,Rice,No,Low,Yes,Clayey,26.466050868883823,4.3344353938032585,59.745310623454806,8.793725317952433,9.07377179996482,9.35772487408369,3.471404799143839
4791,4.81361151752838,Millet,Yes,Medium,No,Sandy,28.63542415403871,5.6924877044875375,43.523432806097645,5.570708099379174,4.002909353077163,9.51253579690004,3.38598817588661
4792,1.2409077796011898,Maize,No,High,No,Sandy,23.732262919373518,4.221811946404596,47.15158430326201,8.043911060361182,7.756756894950649,4.863426505530453,4.209864052396084
4793,2.1906011102731218,Millet,Yes,Medium,No,Clayey,29.928393523413767,5.140378998720343,52.4820965579744,16.360079630625364,9.713644354697882,1.6256342705388884,1.3531798762447407
4794,2.1922648046800166,Rice,Yes,Low,No,Loamy,16.70085999329784,8.843462637849168,34.41004663483965,18.026015796528124,9.209457533789719,1.1124239430854503,3.9685923668385277
4795,2.2816051445608596,Rice,No,Medium,Yes,Clayey,26.60619883169931,4.781401093027233,34.14210663573395,10.22848268998301,5.172892526784519,7.347083211681722,4.570212218670164
4796,1.657147373089637,Maize,No,Low,Yes,Sandy,23.47405009353778,0.07475586468569717,68.43521797640454,7.285805234476349,4.104110691868289,1.7339093448579042,3.583876467338948
4797,4.132645723694789,Wheat,No,Low,No,Sandy,16.468575743949152,7.998486423371508,43.5558602566188,17.87801080130434,6.513729423480083,4.511761304419441,3.7359333776179433
4798,1.4899914478639569,Wheat,No,Low,Yes,Sandy,24.093529670206905,6.17717341402506,40.22099384412236,8.219642863233865,7.352284111500374,6.960373944827365,3.572649518703271
4799,3.539626636612651,Millet,No,High,Yes,Clayey,20.19243678115116,7.303933369355956,31.90952479158616,8.628112791307332,5.862220355344517,9.98546480949397,4.295220606975432
4800,1.4953841068232698,Rice,Yes,Low,Yes,Loamy,13.779477815942451,9.010872063406437,36.95714869734783,6.389188820370467,8.636282698180311,3.007593220305325,2.587130639000562
4801,1.2821425503718262,Rice,No,Medium,Yes,Clayey,13.477593648189254,2.862142362304707,47.23580342895242,18.654863306028854,1.5244037595650384,1.0873826205051178,4.432524322919411
4802,4.6377180147435055,Maize,Yes,Medium,No,Sandy,24.267976935316963,5.030699212669656,43.682932937354195,9.900850111583072,6.396738195635056,1.3712703734641518,2.0803939648008756
4803,1.7605150652748227,Maize,No,High,Yes,Sandy,24.23860924633467,6.024835493458786,46.983269890686145,7.577620290650709,5.727185889378858,3.0097476579443345,1.4607071428831477
4804,4.285000618238817,Rice,Yes,High,No,Sandy,20.61547521922867,3.453911644956822,58.15638844938681,19.304673820570486,1.3542754548237803,9.937057155540371,1.2464064993521697
4805,3.1785234844285433,Maize,No,Low,Yes,Sandy,20.028313345554942,8.46067152353821,55.671579691424284,10.03280630562424,1.1144004903792653,1.6940816889088524,1.3934290437809227
4806,1.3114260784350784,Wheat,No,Low,Yes,Clayey,13.600768913777237,6.9756617989985825,49.72612270666352,16.21228772593027,6.455167570024968,7.743387690506957,2.8250523256923814
4807,4.82179276575227,Wheat,Yes,Low,No,Clayey,18.585722460086096,7.334075838130513,62.59285980913804,8.455933831087645,2.0619893393008457,2.3493760314683296,3.3808613473143354
4808,1.98784466796757,Millet,No,High,Yes,Loamy,27.42795042062202,8.080072683765927,64.29298203878514,15.902386633355357,7.916783336414284,2.8338741023409675,3.542503856250945
4809,4.438581381410426,Maize,No,High,No,Sandy,27.09454612190302,2.580841813115833,53.63250696442136,8.482433298050083,9.543239954463019,1.7733613627768348,3.258194654358725
4810,1.6752400231382567,Millet,Yes,Medium,Yes,Clayey,23.218378036161976,7.456417896649775,34.70284093670684,14.566099747354189,2.5967462063983473,3.053004459592928,1.827684603802298
4811,4.4157715285674115,Maize,Yes,Low,No,Clayey,29.947133559394665,7.738068595503005,46.247168456046055,11.61294545564188,8.187168091832683,2.039712425598292,4.462819986588753
4812,1.052915251621176,Maize,Yes,Low,Yes,Sandy,27.86356693379241,8.423925466510337,55.37853920776367,16.980766841628117,6.322768968331118,1.1567262489672991,1.8436817212950052
4813,3.0471218262779227,Wheat,No,Medium,No,Clayey,12.90460847136204,4.885378305016911,32.51404044065433,15.954077465398447,5.031457982304212,8.187807298371562,4.302923205435585
4814,4.077770317686227,Rice,Yes,Medium,Yes,Sandy,17.982728061874056,5.041896154937485,30.796261288417007,19.032284362575865,6.852684767158772,2.7144362913473548,3.856622400859079
4815,4.739182069971133,Maize,Yes,Medium,No,Loamy,12.638749695185487,0.981782201011705,67.93337640566975,10.649334625938417,8.221043251750885,2.067465113553015,2.4210046498750737
4816,4.636808544825948,Maize,No,Medium,Yes,Sandy,19.32179232858406,8.521209588182298,59.20258645854579,16.315026900025188,9.735807403975343,3.4498045516131293,2.688157306651959
4817,4.27849947819058,Maize,No,Low,No,Sandy,25.52765649489664,5.3348818871266515,36.12431320084319,19.532652976484083,6.944439301157891,7.7839669623983765,4.254868723395834
4818,4.552765398645216,Rice,No,High,No,Clayey,13.11577419857519,5.944347216442184,47.80505881488974,10.044635413616543,7.722371544942716,3.023101776037745,4.940882062913936
4819,1.796878743348306,Millet,No,Low,Yes,Loamy,27.608440648398066,1.2144065648612257,37.74229074300771,9.350063657212942,6.467671142645831,5.8771475950035,1.9728025378875325
4820,2.136737182846915,Millet,No,Medium,No,Loamy,21.381151030810127,6.018225319063348,30.411416057400487,16.535761800571397,6.08540704134529,2.9533128195730307,3.754783857964307
4821,2.155874099684234,Maize,No,High,No,Clayey,24.9788890959449,0.4198835009510593,45.66772519606797,11.682821034227409,1.5830370499250415,4.483819854898328,1.2972683238591145
4822,2.5082157240067953,Maize,Yes,Low,Yes,Loamy,10.903116242152006,9.232087666406505,55.93538945473483,10.979776466398377,2.39566828851747,5.6920172111856875,1.3233454121993442
4823,2.573282681540755,Millet,Yes,Medium,Yes,Loamy,11.876763067017436,8.635374720025972,68.1651528801619,13.184187710810098,4.41327546783752,7.820375667616908,2.80392338993536
4824,3.178221298618702,Millet,No,High,Yes,Sandy,22.417223727953207,1.9431742363122462,60.793388758635516,19.032961085202935,6.845532148864074,3.5352213512045334,1.0734737430227952
4825,1.6395190534657655,Wheat,Yes,High,No,Clayey,26.763838258575753,5.938006660566319,39.20552789132591,6.2577527181318455,1.6821478738526563,5.018306051952302,4.641814471828093
4826,3.7649866551439573,Maize,Yes,High,No,Loamy,27.477301690504348,6.026991205028633,43.44847549838184,11.985287958190238,5.899395412430591,6.786199863248425,2.545291266184085
4827,1.670266157218026,Millet,Yes,Low,Yes,Loamy,23.767386505341634,8.034324147019728,50.82322048372269,6.6521153754834845,1.1186424774043147,3.4771531931240074,2.524866138681372
4828,2.24123392841819,Wheat,Yes,Medium,No,Loamy,14.01877440294687,7.569203627523046,37.6509166034642,18.253790895618486,7.894841079655194,2.980329676807368,2.3032497018794995
4829,3.013380522424616,Rice,No,Low,Yes,Sandy,13.900434293213934,9.932432155768192,63.317832952680526,7.050518619216622,7.002400433150112,6.120173192202897,2.1954498366149373
4830,4.185762246093909,Maize,No,Low,No,Sandy,27.627254947143076,3.5084067713456712,36.71859651379561,6.345550805583069,5.686077536083948,9.571549964771028,1.3731306398089478
4831,3.957876932954909,Millet,Yes,Low,Yes,Clayey,12.264707710345508,1.2463245181772686,41.59892179798101,19.45631594893245,6.140283831295411,9.190702205041326,3.4297512561519645
4832,3.582137425642089,Maize,No,High,No,Clayey,23.721417282169526,5.734717199517302,53.10402663714889,13.450142623136662,9.394833700316436,6.403261393288392,2.0134991381301965
4833,1.6230930423206806,Wheat,Yes,Medium,Yes,Sandy,20.670136780734907,7.639916740667151,34.928961258673446,17.388393964782274,9.160269054833542,4.797953175140028,2.38814705752976
4834,3.188181382462311,Millet,Yes,Low,Yes,Clayey,18.42840192274171,2.857933523056404,54.98459765690491,12.053851742709064,8.134762637804194,6.092314599590321,2.344500078923928
4835,1.3497860071995418,Rice,No,Medium,Yes,Clayey,18.80669132327711,2.3620636685798893,67.76900808739475,11.534627758325652,4.026037159059664,8.217959920814113,2.35848979435811
4836,2.509452707186603,Rice,Yes,High,No,Clayey,28.904147254703812,8.02454595279684,57.66143481545549,18.674146395039415,1.96522182995739,1.835621389799612,4.5176367220668645
4837,2.6540661211598366,Wheat,No,Low,No,Sandy,27.22886399793992,7.537222917252228,62.511383667197634,19.848088546239254,3.8928844227392716,8.030696950886263,2.883872987924584
4838,1.1592457577830153,Rice,No,Medium,No,Sandy,27.29967727763492,2.033919677371866,47.53977565994256,14.27797821440156,7.767660278532767,6.922175640177914,3.0399057932406346
4839,2.0959523978798873,Rice,No,High,Yes,Loamy,18.132366162872444,8.69270603995332,44.61268999136114,18.77282511052952,6.4990066599477085,3.4213857866353425,4.1361474731454315
4840,4.822597869065957,Rice,No,Low,No,Loamy,12.139624174746146,1.347294172591591,43.144107626989395,17.940779140258364,7.3501452842220765,8.88435711826068,2.2315154727110533
4841,4.814530431318758,Rice,No,Low,No,Loamy,29.956788662352814,1.0923982527179277,56.41860700804723,13.160148326934673,1.9479652743520324,1.7194322625875522,4.04209246810782
4842,2.409308217010157,Rice,No,Medium,Yes,Loamy,12.90686174510963,3.511072364584986,50.741427171784686,19.116555417715922,2.4260219961321194,9.268153227031988,1.7219687618191415
4843,1.1724004357932962,Rice,No,Medium,Yes,Clayey,20.311646606573156,8.865325929586335,48.89277673632448,8.150842433192944,6.97887799649324,4.491307627993464,3.8334068400195864
4844,1.7163797573127262,Rice,No,Low,Yes,Clayey,15.292383771967842,6.954401686592102,34.029843692378705,18.27267599147337,4.346204945089232,8.292858975357587,1.575360444231071
4845,2.5688711737341605,Millet,No,Low,Yes,Sandy,20.214857232998167,3.9471858255123484,56.93492616235012,9.640346164480574,4.322690657780661,2.3901068989587575,3.755643602825605
4846,4.791118791876919,Rice,Yes,High,No,Clayey,16.09866388205296,1.572509234518722,59.015316746125265,5.457733301730536,4.5339352000908555,6.107784872499461,2.8753675297460846
4847,1.5647962541487397,Millet,No,High,Yes,Clayey,27.93773281241919,7.134765127226444,37.847931624425065,16.806313334543006,8.163458912786732,1.301023568625089,1.2610146715608619
4848,4.0540633746728485,Maize,Yes,Low,No,Clayey,29.36683191417719,5.991472194883126,60.38821491375191,18.950262758788377,7.291485915105813,3.508587509826338,3.403853943748144
4849,1.4347301574987683,Wheat,No,Medium,Yes,Loamy,18.20128565275766,9.87682911069131,65.17576161515868,8.251737300552978,1.954321470823193,8.466906912726234,3.7656600947003604
4850,4.925030309565107,Rice,Yes,Medium,No,Sandy,11.40379281155121,7.655594618145449,36.98495072143787,13.011283810814064,4.099215853255758,5.0891864247939465,1.8084668032862115
4851,2.52646599643654,Wheat,No,Low,Yes,Loamy,23.266721986909637,1.0212395640847138,48.08166724649857,16.24020044384612,7.064489091253545,6.935506496308179,4.741137506009488
4852,4.100938155596224,Rice,No,High,Yes,Clayey,17.532511280969366,7.282150594106311,65.04740730419174,9.974353820204431,9.785162800754163,8.264986093313295,1.9097363987568632
4853,2.3703643312445273,Millet,No,Low,Yes,Clayey,29.71937311912854,2.5744704551645023,49.491921670343906,7.20377529961724,9.210279076579162,5.772976619317368,2.245355623995328
4854,3.510675508635235,Rice,Yes,Medium,Yes,Sandy,11.787495557698408,9.618956989754178,62.61014822636254,10.883691450759688,3.234460615051404,6.272428883655131,3.943922420487196
