,Agroforestry_Impact_Measures,Tree_Species,Crop_Type,Soil_Type,Soil_Health_Index,Economic_Indicators
23407,8.175827296779627,Cherry,Maize,Clayey,1.9272706647953814,4683.221549954542
23408,3.874344997944356,Apple,Rice,Loamy,5.229143033462313,3466.137183567978
23409,6.807753361158447,Cherry,Maize,Loamy,5.398227336649253,1832.7384774515308
23410,2.322441963514114,Pine,Soybean,Sandy,9.482770046932036,4400.759379374811
23411,4.0773367412025765,Oak,Rice,Loamy,1.7925800974885258,2890.754182512168
23412,9.183015365946707,Cherry,Maize,Clayey,3.2127464216310067,2382.408822564693
23413,9.201773468463138,Pine,Maize,Sandy,8.354913428449837,1869.8445024725752
23414,6.1779212086875726,Oak,Soybean,Loamy,3.3791296373288198,3007.659259873257
23415,7.32116314778596,Cherry,Rice,Sandy,9.335114904267774,4489.428152991086
23416,8.686138736853472,Pine,Maize,Sandy,4.128144875406355,4517.9258427883215
23417,9.62697866781364,Oak,Wheat,Sandy,8.487244590634184,1538.9984624595882
23418,5.408977962607925,Oak,Wheat,Loamy,6.912033574750221,1194.6856865890486
23419,6.054181629634309,Cherry,Maize,Clayey,3.409459219445912,4252.6714965183955
23420,4.740774099830473,Cherry,Soybean,Sandy,5.600651316554559,1907.5762116645026
23421,1.6478374335078587,Pine,Soybean,Clayey,4.420954746474926,4309.810173849629
23422,4.805231252039366,Apple,Maize,Sandy,9.20449926883489,2418.373738297763
23423,8.115646054447694,Cherry,Maize,Sandy,9.500824002377527,2996.3950500328165
23424,8.243969481923758,Cherry,Soybean,Sandy,9.974946671902853,3531.6918496702306
23425,9.031394031339698,Oak,Soybean,Sandy,8.89636267892913,3954.708432666528
23426,1.4632003465837218,Pine,Soybean,Clayey,9.313068435385578,2931.3000870732485
23427,5.744391306225705,Apple,Maize,Sandy,6.735773974723694,2262.580276345053
23428,1.9668203914336864,Apple,Soybean,Loamy,5.3413377180389885,4004.346447845078
23429,2.80667964849169,Cherry,Maize,Sandy,6.5052312055071075,4404.311089139498
23430,9.101948521425458,Apple,Rice,Loamy,8.6013876595124,4647.014085203518
23431,5.471121325867262,Apple,Wheat,Clayey,7.762241347881279,3648.9318266021805
23432,7.826904288069523,Oak,Rice,Loamy,1.7356627132008033,1252.5686374654397
23433,1.5794569533581275,Oak,Wheat,Sandy,5.924239620437387,2292.4855621293013
23434,4.751438535323668,Oak,Maize,Clayey,4.600711222466114,1569.4122116621493
23435,7.068162525979039,Cherry,Maize,Loamy,3.4924117685302964,4042.6616801187884
23436,2.2006583315039197,Apple,Rice,Clayey,4.237432330055528,3340.752541338369
23437,3.9323609119511485,Oak,Maize,Sandy,4.120106909149193,4818.759768234211
23438,1.5809302452149492,Pine,Maize,Loamy,2.572339111104356,4220.900234304161
23439,6.862059467825594,Apple,Soybean,Loamy,5.622474342226355,1404.6161326322754
23440,9.738021331523067,Pine,Rice,Sandy,9.81490432619982,4387.95902158612
23441,8.443409420285466,Apple,Wheat,Loamy,3.5218220235339905,3763.107848761013
23442,9.77160805126809,Pine,Rice,Loamy,2.874819295236507,3053.7038307298217
23443,8.61044315588557,Pine,Maize,Loamy,6.927700045763382,4158.777760324478
23444,8.696762255772807,Cherry,Maize,Sandy,3.2174626210199726,1444.7274555987822
23445,6.194594758342084,Pine,Rice,Loamy,7.461255374767357,1330.7454163745094
23446,5.66427080271889,Oak,Maize,Sandy,6.591886599894351,1893.3415528985615
23447,4.656288397850448,Oak,Maize,Loamy,9.30192690480263,1516.7834205755564
23448,8.36285405541292,Apple,Maize,Sandy,3.165388059994238,2696.1536821275618
23449,2.6386085105022214,Oak,Soybean,Loamy,8.71625053244706,4673.635394595847
23450,1.5060242424177388,Cherry,Maize,Loamy,7.407336620537185,3162.99405673849
23451,9.531044404162076,Oak,Maize,Loamy,4.9673192671571496,4726.468748024099
23452,1.0340036668312935,Cherry,Maize,Clayey,3.643417099036376,4963.864023349026
23453,9.791463896882666,Oak,Maize,Sandy,3.1699556639598265,1262.085828312299
23454,7.559680328863893,Cherry,Maize,Clayey,4.973483314684152,1013.0738890171887
23455,3.956490277280449,Apple,Maize,Loamy,4.083709124221348,3919.4095538329784
23456,7.280378587776792,Apple,Maize,Sandy,6.476063583066974,4898.305591138582
23457,8.360876414666146,Oak,Wheat,Clayey,4.6328994308496405,4127.2646260098
23458,3.208258503877923,Apple,Rice,Loamy,3.066132369490791,3275.4123801079527
23459,7.938061149516237,Apple,Wheat,Loamy,8.185351760207197,4232.248760744683
23460,8.239326625074161,Apple,Maize,Loamy,4.979928614637805,4028.210241788638
23461,3.244191671128109,Oak,Rice,Clayey,5.649563518352237,2446.795947182951
23462,1.3773371894018518,Cherry,Wheat,Sandy,7.101669535207455,4745.871379798131
23463,2.837100561022879,Oak,Rice,Loamy,3.0722355177139624,1227.7438186270936
23464,2.80581768000455,Pine,Maize,Sandy,4.083908216312317,1810.1710656949358
23465,1.5871640875793487,Cherry,Rice,Loamy,2.9745067289943505,2023.3170206347565
23466,7.534066461896763,Pine,Rice,Sandy,6.824479195425359,1661.0565280793949
23467,4.419774320125674,Pine,Rice,Loamy,8.710695780292207,3800.908133710363
23468,8.959475507084726,Apple,Rice,Clayey,4.657268637224595,3639.1769187815353
23469,3.269539950986674,Cherry,Maize,Loamy,2.650648504315548,4861.106653561944
23470,5.079089485899346,Cherry,Soybean,Clayey,7.807274723408058,3600.5488167977796
23471,6.751156860340865,Pine,Soybean,Loamy,9.978539396983573,3087.4144079800003
23472,8.897184547046002,Pine,Rice,Sandy,2.811218437578722,2400.4419788306705
23473,5.721589914574373,Apple,Maize,Loamy,3.075992847029954,4723.123271795142
23474,4.361721650311445,Apple,Maize,Loamy,8.041087677129692,3061.3621915082426
23475,8.80313570624808,Oak,Soybean,Sandy,4.263234692721777,3193.5548655706425
23476,3.792217822188495,Cherry,Maize,Loamy,7.740700178479883,4015.2361017381368
23477,1.7148132966931882,Pine,Rice,Sandy,3.981816752146395,2813.073737791246
23478,5.00537896759216,Oak,Rice,Clayey,7.7079619213555794,2963.0989081136904
23479,8.065839758481928,Apple,Soybean,Loamy,7.47704233817738,2163.5722910142604
23480,1.2770274857817077,Pine,Maize,Sandy,8.281029525927117,3504.702646208328
23481,6.2729402049063285,Cherry,Rice,Sandy,8.252059570587887,1140.0358750029288
23482,6.350176436745125,Pine,Soybean,Clayey,1.6459678681052057,1469.3441775935976
23483,9.356875870846434,Pine,Wheat,Clayey,7.062883672419296,4166.348075429347
23484,3.5781833543051964,Oak,Soybean,Loamy,4.91804731960144,3905.28668942359
23485,3.5095295188962656,Pine,Maize,Sandy,7.734938070708624,3714.032857406049
23486,4.964352862057103,Oak,Wheat,Loamy,9.461771162557671,1374.72323139371
23487,4.212234113243636,Oak,Rice,Loamy,4.8667974697234,1347.065191324996
23488,7.627112764203941,Apple,Maize,Clayey,2.836878432160952,2374.791177413311
23489,6.775768694183946,Pine,Rice,Sandy,6.47290924057285,2415.138748496856
23490,7.830289341156397,Oak,Soybean,Clayey,2.206886904125733,2775.8550973061765
23491,8.380376120788203,Pine,Maize,Sandy,2.5482159130947637,3942.6674033111476
23492,9.306830194607329,Cherry,Wheat,Loamy,9.572002202269818,4710.253749204691
23493,4.878430586061828,Pine,Wheat,Sandy,2.265604664441204,1564.8122403456418
23494,9.862276505243946,Apple,Rice,Clayey,6.447864537176109,2898.844384000614
23495,2.9409473206328745,Oak,Rice,Clayey,8.111621547224384,1990.6746426881887
23496,7.429286457525957,Oak,Soybean,Sandy,5.398361763358135,4474.65443737177
23497,5.806083855764704,Cherry,Rice,Sandy,7.559221786481354,3933.398324499373
23498,8.35210535216395,Apple,Maize,Sandy,6.166169197699148,2830.8108671408654
23499,5.290934685457834,Oak,Wheat,Sandy,9.984381018761884,4851.260323681773
23500,8.055447718261881,Cherry,Maize,Loamy,1.7155026812921714,2993.4068087163205
23501,9.371518431829102,Oak,Soybean,Loamy,3.085039737984636,1749.6867730013603
23502,7.590648395260786,Oak,Wheat,Loamy,6.1427826281647135,1047.9077915951004
23503,7.984848575964919,Apple,Rice,Loamy,5.606472174612625,1729.8326300491117
23504,1.604578881392705,Cherry,Wheat,Clayey,1.8417424609889754,4991.295399393021
23505,2.844618960090526,Oak,Soybean,Sandy,5.9326785919385046,4818.419103258031
23506,9.768733664532343,Pine,Rice,Sandy,1.9823625824418212,4739.846841527093
23507,7.23868303408655,Cherry,Wheat,Loamy,7.2194983928106105,1266.9237199611262
23508,6.053041155799042,Apple,Wheat,Clayey,6.869940403410857,1625.6237420848583
23509,4.3027873605680504,Apple,Wheat,Clayey,1.5984920199497465,4574.152937927075
23510,1.3995010108622612,Apple,Rice,Clayey,5.199271253886976,4137.31276869385
23511,4.322223171677215,Oak,Soybean,Sandy,7.400387926259694,3660.044582172126
23512,5.490215859606183,Apple,Wheat,Sandy,8.206185582219092,4218.530865290277
23513,2.903135584481981,Cherry,Maize,Loamy,1.3278205402771484,3361.896217962082
23514,2.558231121464493,Oak,Rice,Clayey,5.2062676963085295,3091.7941300814127
23515,5.575748962217651,Pine,Rice,Clayey,9.888586494779474,1507.4783089801113
23516,6.273138120647895,Apple,Wheat,Loamy,4.4537959743678215,3832.664172446177
23517,3.159261269690724,Apple,Wheat,Sandy,5.807099097345046,2881.4714362691266
23518,6.286505270105917,Apple,Wheat,Sandy,3.692899618996761,4897.079179317183
23519,9.103059674868655,Pine,Soybean,Loamy,1.4956131794755463,1370.8122390444464
23520,5.258559322192184,Oak,Rice,Clayey,9.13235298719301,3121.229107458066
23521,8.716511526284632,Apple,Maize,Loamy,6.682801989575363,3033.509748353342
23522,9.345443000799866,Pine,Soybean,Clayey,5.708170588507645,4582.641098464285
23523,1.8315462604337713,Oak,Soybean,Clayey,8.298836373888179,3528.017559493389
23524,1.862304216911173,Cherry,Rice,Loamy,2.323608991755777,1642.6521053113365
23525,5.284397645988413,Apple,Wheat,Loamy,8.820975734730961,3367.4371097716758
23526,6.292921998859324,Oak,Soybean,Clayey,6.485258875299069,4092.931771914981
23527,4.832951180185264,Apple,Wheat,Clayey,7.375992599298347,1139.5820620504962
23528,3.9380569337575273,Pine,Rice,Loamy,6.586066569786509,3816.963193513132
23529,6.768947045135403,Oak,Maize,Clayey,8.407364442243011,1233.8983532664645
23530,1.0187336111492824,Pine,Maize,Clayey,8.134491026873564,2994.7144584016733
23531,9.712659527773681,Apple,Maize,Clayey,6.146743187001658,1692.8814272017578
23532,3.088711793692199,Cherry,Wheat,Loamy,8.560266627743427,3101.877311811573
23533,9.253888917247064,Pine,Soybean,Clayey,8.06888449750425,2957.984337356114
23534,1.981132700810554,Oak,Maize,Clayey,5.530818170354704,3556.045516222289
23535,3.142784638401153,Oak,Soybean,Sandy,1.8483920756958407,4208.07468764815
23536,3.1138633097875035,Apple,Maize,Loamy,8.804855905508049,3802.1593557540973
23537,9.965376137805816,Oak,Wheat,Loamy,4.378417967256528,3538.2522698771763
23538,1.0414049115329598,Apple,Wheat,Clayey,8.373833480722517,3208.917071232878
23539,6.756743883731462,Pine,Wheat,Sandy,7.950762145923521,4129.553497083197
23540,8.827179229547674,Cherry,Maize,Loamy,1.765283920314963,4757.485615500978
23541,7.050462886222631,Pine,Soybean,Clayey,3.450620214585014,2243.9595834711854
23542,4.264604363952498,Pine,Wheat,Clayey,8.44780463448145,1684.2761514972603
23543,9.624784264326413,Apple,Soybean,Clayey,6.24288492999317,3120.608510342751
23544,9.04168679130137,Cherry,Soybean,Sandy,3.903747945703972,3331.042854234008
23545,4.90559428224566,Pine,Maize,Sandy,2.4247660232121784,2405.501947513146
23546,6.159956433500471,Apple,Soybean,Sandy,4.896819403185683,2885.9515308555665
23547,9.707672690247167,Pine,Wheat,Loamy,6.652995117569429,4587.617073626563
23548,9.84304325733823,Pine,Rice,Loamy,4.171619387408628,2038.2365892989815
23549,5.04840948146157,Oak,Rice,Loamy,6.412075568507385,4793.49816054005
23550,8.626150253287797,Pine,Wheat,Sandy,8.313140470907417,2292.250002558322
23551,3.717822042585427,Cherry,Soybean,Loamy,3.436178299531124,1754.4458028750241
23552,4.346315856375982,Pine,Rice,Sandy,1.8060607049017838,2234.6117126578297
23553,2.4833969469120363,Apple,Rice,Sandy,2.6174981429517397,4605.987119624231
23554,2.8826613349905728,Oak,Wheat,Clayey,3.1353534355630175,3338.2063677142446
23555,6.91185972033423,Apple,Rice,Clayey,2.165999734778165,1687.2662382332182
23556,5.597034562063728,Cherry,Maize,Clayey,4.654015313845365,4767.422499567373
23557,3.0801867456304257,Pine,Wheat,Clayey,3.939266694411963,4676.256375990475
23558,4.626186547254873,Pine,Soybean,Sandy,4.453154018161959,4225.83747685705
23559,4.358651138773135,Oak,Rice,Clayey,4.241514365763948,2078.2256703239027
23560,9.886241840818009,Pine,Soybean,Clayey,3.238975522075359,4434.257350312002
23561,8.682092534902413,Apple,Soybean,Sandy,6.766439583642844,3410.092475341197
23562,4.491697000454418,Apple,Soybean,Loamy,3.176890084011831,4068.4148266163015
23563,9.225249210064298,Oak,Maize,Loamy,9.381559235957125,2529.0974378953174
23564,4.08371852465354,Pine,Rice,Loamy,3.868140917981192,2663.043500009044
23565,7.011113614613735,Oak,Rice,Loamy,9.578759704246421,1603.8488894383086
23566,9.699849970139013,Cherry,Rice,Loamy,2.709249578676027,2198.246892410755
23567,4.51250977589697,Pine,Soybean,Loamy,1.7752690482574391,2368.7864176656058
23568,7.1189646859444045,Pine,Wheat,Sandy,3.768764948341211,2055.7391656963773
23569,3.663314299563699,Pine,Rice,Clayey,3.9000235722359657,2149.208827590416
23570,3.3968108403817716,Cherry,Rice,Clayey,8.276688745917415,2910.652865717292
23571,6.167409997883968,Cherry,Maize,Loamy,7.957738080431891,3622.122474046932
23572,9.813381382298964,Cherry,Wheat,Clayey,2.671010091538167,1374.3854253458135
23573,5.078204638481529,Apple,Rice,Loamy,9.30370844078488,1799.718025062366
23574,9.438732732849227,Oak,Soybean,Clayey,4.18749332535832,1401.0685947752415
23575,9.229271682202855,Apple,Maize,Sandy,9.885477475110266,3998.0596910201607
23576,3.283863511104953,Cherry,Maize,Loamy,9.68696972927396,4573.913447380593
23577,4.616374663758947,Apple,Wheat,Sandy,3.4562176370248174,4173.515806558354
23578,6.789722306447648,Apple,Rice,Clayey,5.059599376766408,3027.4879897982596
23579,5.662412959702525,Oak,Rice,Sandy,8.604119628785647,1422.7663071774828
23580,1.8636267687685688,Cherry,Rice,Sandy,3.717104129205627,4030.993846960193
23581,9.943282271144424,Apple,Wheat,Loamy,5.041343462906963,4990.617016332524
23582,7.77388601090152,Apple,Soybean,Loamy,2.733546680206287,3860.4420495257395
23583,4.939246344022406,Pine,Maize,Sandy,5.473516956811441,1142.8550431411027
23584,6.5635169469966215,Pine,Rice,Clayey,3.462547877447127,2690.1284813496386
23585,1.788155355396071,Cherry,Rice,Clayey,2.0242443248950277,1975.2490282016101
23586,5.45771488320649,Apple,Rice,Clayey,7.2218828060194475,4464.543822576349
23587,9.37749174235739,Cherry,Soybean,Loamy,4.218923977262508,3563.012339447135
23588,9.069408622494805,Oak,Maize,Loamy,5.786177532221355,4771.045560097278
23589,4.03642760934831,Cherry,Rice,Loamy,5.986657071423916,4337.5166804633345
23590,5.78231077439205,Cherry,Wheat,Loamy,6.3151583727721885,3955.1383009662945
23591,7.276451716788821,Apple,Rice,Loamy,7.935491376599159,2448.391176043498
23592,4.0600834021711485,Oak,Soybean,Clayey,7.458954930800133,2331.3197885742675
23593,1.5839129628454462,Cherry,Rice,Sandy,7.8342457956827225,4147.1203864092495
23594,5.548974910460243,Pine,Maize,Loamy,8.307937903008906,4513.107798153826
23595,6.414721622410028,Oak,Wheat,Clayey,4.556204525294551,1349.1950018863527
23596,1.0525744010935922,Apple,Wheat,Clayey,8.142797932494958,2242.3332864540535
23597,1.8601783618467755,Pine,Soybean,Clayey,4.229558730448957,1794.3073668823808
23598,2.8656157923473704,Oak,Soybean,Loamy,4.7453418778951475,1131.8249809444287
23599,4.132470582918407,Apple,Maize,Clayey,9.12114347331294,1036.5279012909712
23600,5.869461005475223,Apple,Rice,Clayey,7.078490182621417,2576.280808871439
23601,3.6445862688369877,Oak,Soybean,Clayey,3.2465201823858565,2430.755260266813
23602,3.4856543296585336,Oak,Wheat,Loamy,6.990160965578461,3592.387725703498
23603,8.824144094317736,Oak,Soybean,Sandy,2.381193849169387,1064.7808763187486
23604,2.3054557672128366,Apple,Rice,Sandy,3.3446709389360354,4807.49081181417
23605,5.459141198551242,Pine,Rice,Sandy,1.505704061693551,4446.13479856292
23606,9.575422452425224,Pine,Rice,Clayey,7.12439807497454,1346.5350402922586
23607,6.625119242044413,Apple,Rice,Loamy,9.533288342794059,4798.594655128896
23608,7.454849319049947,Oak,Soybean,Loamy,9.398884905373263,4909.239087002204
23609,4.881132922515464,Apple,Rice,Clayey,8.271366079682723,1004.9416827123836
23610,1.1793895040774762,Apple,Rice,Loamy,2.4417561932587075,3323.976157557527
23611,6.815173315304849,Apple,Maize,Loamy,8.59612434814034,1731.3970565457248
23612,6.687318532853117,Apple,Maize,Sandy,1.0261162217656719,4712.723009333051
23613,1.993848728169998,Pine,Wheat,Clayey,9.247211285946374,4238.171077057128
23614,5.159437422621683,Oak,Rice,Clayey,7.33576944904681,1213.3092501303736
23615,9.237960501990854,Apple,Wheat,Sandy,2.575219807707363,4940.97901041116
23616,2.845763487747776,Apple,Soybean,Sandy,6.0779694266407684,3599.775204547881
23617,5.149888791706993,Oak,Maize,Loamy,6.642700801127842,3169.876899866878
23618,5.1499286668046835,Oak,Maize,Loamy,3.413292712398756,2987.7733520509746
23619,8.296853213328745,Apple,Rice,Sandy,8.660452167383093,4591.5891174693315
23620,8.421182832965002,Apple,Wheat,Sandy,5.614868942136821,4173.265548873624
23621,7.833424776970527,Oak,Maize,Clayey,6.079744109970896,2634.139417559651
23622,4.289087432694464,Oak,Soybean,Clayey,8.97500614113682,3040.9088827273104
23623,1.648332325166681,Pine,Maize,Sandy,6.891926335290615,1620.5345374268938
23624,4.145346795016128,Apple,Wheat,Sandy,6.309891426410011,4535.450123364433
23625,7.118120811442057,Cherry,Maize,Loamy,2.1334952632338475,1401.1751850265366
23626,7.324719170401687,Oak,Maize,Clayey,5.8750180352866845,3530.855108656369
23627,9.685001885290472,Oak,Wheat,Sandy,9.22536887821906,1855.3018092675939
23628,5.082771082993377,Pine,Soybean,Sandy,6.45868058482147,2469.2154117256878
23629,6.6919202464626135,Pine,Rice,Clayey,3.5616419111417104,3457.4877309496937
23630,5.852717836502785,Cherry,Soybean,Sandy,8.459917665143635,2710.8217087274675
23631,2.3555670410191363,Oak,Wheat,Clayey,4.909067023865733,3573.6812447771276
23632,5.150822249189225,Apple,Rice,Loamy,1.7124919805731058,3383.9052739828408
23633,5.903516392200948,Apple,Maize,Clayey,5.348919504305506,1303.5880216274086
23634,9.556746454380328,Apple,Maize,Loamy,7.853696745319762,3455.4723167584843
23635,4.2988514896806045,Pine,Wheat,Loamy,9.266647122738918,2752.3755192927824
23636,9.8208919279718,Cherry,Soybean,Loamy,6.980683748938785,2597.260668027046
23637,5.88070066621676,Cherry,Soybean,Loamy,8.54843000596306,2188.0324013910767
23638,3.1822231897275177,Cherry,Soybean,Clayey,7.747442711287638,3997.285526873434
23639,2.72497948314227,Oak,Rice,Clayey,2.6395744243379546,2094.362312538517
23640,2.2752542553420856,Oak,Soybean,Loamy,9.85751548348028,1507.5781377230855
23641,5.076395835161077,Cherry,Soybean,Sandy,1.5080241040789404,4776.306321750368
23642,1.197337868100309,Cherry,Soybean,Loamy,3.465464595066022,1574.1008415166066
23643,5.005407549833788,Cherry,Rice,Loamy,7.870653860407628,1399.6996413872598
23644,9.895642229403517,Pine,Soybean,Loamy,2.2060029580194533,4091.6171467487693
23645,7.030961161500399,Cherry,Rice,Sandy,6.111898629026659,2021.9473589998188
23646,7.838075090803642,Apple,Rice,Sandy,6.676046047124298,2337.4406208327264
23647,2.071048516464363,Oak,Wheat,Loamy,7.187303682408609,4870.230808464368
23648,5.257907753410817,Apple,Maize,Clayey,2.4458573566979727,2552.944862355827
23649,3.576007909231425,Oak,Soybean,Sandy,2.8670495613022613,1987.0038125933456
23650,9.046877751901263,Pine,Maize,Sandy,2.115600319998604,1972.7000017085943
23651,2.6316322481252126,Pine,Rice,Loamy,2.541305255182959,2429.095570968181
23652,5.128599944230678,Apple,Rice,Clayey,8.497225251080586,4248.2508706253675
23653,6.2924294651107395,Pine,Wheat,Clayey,2.023551001082367,2160.3610602174376
23654,5.626369824206794,Oak,Rice,Clayey,4.61297195350603,4781.664166284524
23655,8.472191751733666,Pine,Wheat,Sandy,1.1388430182143816,2623.4925722191665
23656,3.0830785418767634,Apple,Maize,Sandy,7.872069562493801,1776.961468742336
23657,4.396519993813222,Pine,Rice,Loamy,9.614742281823832,1646.0610526661294
23658,8.128758669165572,Cherry,Wheat,Loamy,3.694052497892553,2848.161666582704
23659,5.752642705631244,Oak,Rice,Sandy,3.744182045695399,4638.296083644656
23660,4.619056470831616,Pine,Wheat,Clayey,6.165474751104373,2934.7586948614753
23661,1.2649826327034837,Oak,Wheat,Clayey,2.180122475349358,2024.396467545281
23662,7.780468816140484,Apple,Maize,Sandy,6.418181897344162,3499.9513666251955
23663,9.749638701700842,Cherry,Soybean,Sandy,5.952424251813169,1220.016379229334
23664,6.58258308539659,Oak,Maize,Loamy,4.59303360970997,3713.47708833863
23665,8.708870986199152,Cherry,Rice,Clayey,7.307624965653809,4107.97315036162
23666,5.651881688754335,Cherry,Soybean,Clayey,5.8924529659990945,1929.5599073418384
23667,3.0851286888102813,Cherry,Rice,Clayey,8.595722156747247,1870.0437945224048
23668,1.1299789381163092,Pine,Maize,Loamy,7.543056276652997,4611.197843213084
23669,6.880584408309903,Pine,Rice,Sandy,6.223315668513315,2819.17005474783
23670,5.4379796342342015,Apple,Soybean,Loamy,3.8554317381075065,1597.685009074642
23671,8.038883323788413,Pine,Wheat,Sandy,1.2587331413301603,1170.411540452537
23672,7.252141756917741,Apple,Wheat,Sandy,4.341948785010683,4190.970798295915
23673,9.891571313859082,Apple,Rice,Loamy,7.957280078420973,1367.8474144288407
23674,5.592813250708358,Cherry,Maize,Sandy,9.02188865719825,2813.308756858767
23675,4.8445731070570845,Oak,Soybean,Sandy,8.658961387375644,2115.6759960504887
23676,3.5806572049536545,Pine,Rice,Loamy,4.325589316947169,4399.990592330279
23677,5.29175162612147,Oak,Wheat,Sandy,1.2689078665563214,3110.132223271762
23678,8.8558433031063,Apple,Rice,Sandy,9.437372737142082,3997.493413232534
23679,1.3819575321256714,Apple,Wheat,Loamy,7.152874878720034,3942.6433048996983
23680,9.801100425575699,Apple,Rice,Sandy,5.316064805901637,3188.0326324363346
23681,9.939764748770182,Cherry,Maize,Clayey,8.005776463104628,2645.441075178765
23682,6.380392407291116,Oak,Maize,Loamy,1.8049377145785854,3984.5935120159384
23683,3.9838978332586126,Cherry,Wheat,Loamy,1.7828424086048034,4198.070924370074
23684,3.0074407148982143,Oak,Maize,Loamy,7.364714210535941,4377.349113069722
23685,3.4884135611639087,Cherry,Rice,Loamy,1.6087199431199113,4226.504297554319
23686,1.4509488385447467,Apple,Wheat,Sandy,1.4419689925345716,4304.590058588664
23687,5.27599862635023,Pine,Wheat,Clayey,7.4825116026528296,4312.822144460901
23688,1.5159184377796526,Cherry,Wheat,Clayey,7.672792331261031,4431.713181239786
23689,7.466267932983327,Cherry,Maize,Loamy,4.715120201337996,2605.5661231914123
23690,4.347365099795686,Pine,Maize,Loamy,4.524495532327245,3686.291883147502
23691,2.794282585724469,Pine,Soybean,Loamy,4.978200103565086,4925.827702947795
23692,5.903682020524346,Cherry,Rice,Loamy,4.3210204457242956,1123.4855521313173
23693,9.763833765187124,Apple,Soybean,Sandy,5.015380263859623,3203.7593275552563
23694,7.256179441165765,Apple,Wheat,Loamy,2.669944843372406,1146.0582684266724
23695,5.425721650937442,Pine,Rice,Clayey,6.255905470881922,3298.201671875283
23696,7.992228693290556,Cherry,Maize,Loamy,5.653408219896912,4477.143990438494
23697,7.637288247090898,Oak,Soybean,Loamy,6.98951238895229,4126.563114050611
23698,9.025619149520143,Pine,Soybean,Clayey,2.6431219879788896,3955.0275327612626
23699,2.8420205283455275,Oak,Wheat,Clayey,1.7999358282109656,1661.9617843862916
23700,8.729898186328587,Pine,Rice,Sandy,8.254624478997606,3196.214818762607
23701,3.70923478337529,Cherry,Rice,Clayey,9.136927231202693,2517.2339750084902
23702,9.468990350425873,Apple,Wheat,Loamy,2.5486332033189707,2026.4925057513396
23703,3.5295863405206167,Pine,Maize,Clayey,4.744273300825303,4481.083072847056
23704,9.341636888464086,Oak,Rice,Loamy,7.526790400539446,2752.2019243361856
23705,9.67411643017672,Cherry,Soybean,Sandy,5.720099367032399,1533.2640252106116
23706,2.309422217113128,Cherry,Wheat,Sandy,6.1021216261281905,4100.678327886188
23707,9.770498949365047,Cherry,Soybean,Clayey,4.07905668079044,1633.3579425635535
23708,1.7715067158635405,Oak,Maize,Sandy,2.0797883260005303,3117.5142322565625
23709,2.9671100795126977,Pine,Maize,Loamy,9.644585684810304,3576.787665981062
23710,4.99751902785524,Apple,Rice,Sandy,7.69068078518266,4466.88357272491
23711,9.942376291405392,Apple,Soybean,Sandy,3.8882830016597185,3083.938844529759
23712,5.397067460488414,Oak,Maize,Sandy,7.4328549246488596,1183.0339708704596
23713,5.953684988606373,Apple,Wheat,Sandy,4.5168313200409695,3664.741659891484
23714,7.249824545712837,Pine,Maize,Loamy,2.755339044961972,2307.596306066805
23715,9.714642024456563,Oak,Maize,Loamy,7.100983083385324,2279.9774510629686
23716,8.050162601118199,Oak,Rice,Loamy,4.694746841181581,1619.0190695098622
23717,3.0173860398132875,Pine,Wheat,Loamy,2.0362338822000594,2624.6828037258056
23718,3.726918375979192,Cherry,Maize,Sandy,4.004709677097128,3426.083416556347
23719,1.8786541564767196,Pine,Soybean,Sandy,4.518438936430552,1018.426694076891
23720,6.800071277482658,Pine,Wheat,Sandy,4.483717776712885,3255.274016475718
23721,2.6266627588529943,Apple,Wheat,Clayey,6.145744191021995,4801.226682941921
23722,3.3166439963142915,Apple,Soybean,Sandy,4.931645716487228,4044.5279391694453
23723,8.993022896623394,Apple,Soybean,Clayey,7.6634805753565285,2451.1224304649604
23724,3.940801077988137,Cherry,Rice,Sandy,6.6072689345190065,4523.391209468371
23725,6.099820465187503,Pine,Wheat,Clayey,5.718734477433167,3742.5362997113066
23726,4.578094079102593,Apple,Soybean,Sandy,7.85843287171652,1785.912561463233
23727,1.6662815866532221,Cherry,Wheat,Clayey,9.383780819987495,4236.182735158716
23728,4.265774469070346,Apple,Wheat,Sandy,3.020347692953746,3875.982772539396
23729,4.672613827323378,Pine,Wheat,Loamy,8.117702800704139,2929.0829300720443
23730,9.061309917203664,Pine,Wheat,Sandy,4.876989305926518,1294.525254749267
23731,3.9200558828170555,Pine,Wheat,Loamy,6.102323903533607,1511.13164953012
23732,4.413170077858611,Oak,Rice,Sandy,8.393734671010566,3409.2287844290386
23733,8.046070918051011,Pine,Wheat,Loamy,6.001571386877286,2182.806358238993
23734,7.8306098609043815,Pine,Wheat,Clayey,2.640364939658471,3385.232625160434
23735,8.184567489836418,Apple,Rice,Clayey,9.797868034691492,1382.3419045009562
23736,9.583936660684037,Oak,Soybean,Loamy,8.56841568145197,3986.5912618211178
23737,8.160017485553057,Apple,Soybean,Loamy,1.945866264076482,4801.229531512153
23738,4.668473828961019,Cherry,Rice,Clayey,2.539847905970662,2773.0663288537953
23739,8.393576652082828,Cherry,Soybean,Loamy,4.170200230072895,4776.928718557512
23740,5.5780716888094455,Oak,Wheat,Clayey,5.258626150612813,2538.5411993942785
