,Farm_Size_Hectares,Resource_Access,Sustainable_Farming_Practices,Economic_Indicators,Crop_Type,Soil_Texture,Soil_Health_Index,Access_to_Credit,Mode_of_Operation,Household_Income
3127,1.7303426068261523,Limited,No,9.046968385581527,Beans,Sandy loam,8.004960051716365,No,Mechanical power,3961.453592159713
3128,9.563416391591085,Limited,No,9.681221672214875,Beans,Loamy sand,4.2945696242384725,Yes,Mechanical power,1796.5046947740998
3129,8.546426504587224,Moderate,Yes,5.308315137013151,Rice,Sandy clay loam,6.588423205532591,No,Use of animal,2889.9258869164064
3130,8.245812866460964,Abundant,No,1.9360926795532667, Millet,Sandy clay loam,9.319243710375703,No,Use of animal,2857.4483538753593
3131,8.406854245375907,Moderate,No,8.067652000504058,Rice,Loam,6.179550191002399,Yes,Use of animal,4357.381022356771
3132,9.394394573194852,Abundant,No,7.274272154431591,Wheat,Clayey,6.739301605220992,No,Use of animal,4109.225601808883
3133,5.898285695023279,Moderate,No,4.192037439492794,Rice,Clayey,6.785763080186224,No,Mechanical power,1927.70598130407
3134,2.8025381608086333,Limited,Yes,8.986667265720671,Vegetables,Clay loam,6.511592671826637,Yes,Mechanical power,1931.8106906762864
3135,6.551052470672871,Moderate,Yes,9.782487008044365,Maize,Sandy loam,2.4379243973285867,No,Use of animal,3893.4165176133597
3136,7.685933443011451,Moderate,Yes,6.020684642171759,Vegetables,Silty clay loam,5.107738732738799,No,Use of animal,3958.4499255941455
3137,7.6412565401862285,Limited,Yes,6.091551202098631,Rice,Silt loam,1.068976179793526,No,Use of animal,1715.599489597516
3138,5.693041217501921,Abundant,Yes,3.6776215460240005, Millet,Loamy sand,6.6363832366779985,No,Use of animal,2644.7215615547907
3139,1.6161284740022026,Abundant,No,6.260554323849828,Vegetables,Silty clay loam,6.17822465523615,No,Use of animal,4303.0834494040255
3140,4.34001644587115,Limited,Yes,4.956780884723619,Vegetables,Sand,3.8632349731673896,No,Mechanical power,1317.6826154175512
3141,9.286899476170216,Moderate,Yes,3.719719242352467,Vegetables,Silty clay,5.7150595285318335,Yes,Use of animal,2495.578251141281
3142,6.260040187816834,Moderate,No,1.604666768715112, Millet,Clay loam,5.43752003717269,Yes,Mechanical power,3578.1641277532726
3143,5.84498748930142,Moderate,No,3.274370737382124,Vegetables,Silt,3.2582369434802607,Yes,Mechanical power,4084.3471687479055
3144,3.419681629439742,Abundant,Yes,2.78069184709898,Wheat,Clayey,3.6395879328333365,No,Use of animal,3610.631555652779
3145,4.31604027924921,Moderate,Yes,5.87837786098554,Beans,Sand,7.862868969658756,Yes,Mechanical power,2590.083092062988
3146,9.058114802378523,Abundant,No,6.415030195872345, Millet,Loam,7.80159087263556,Yes,Mechanical power,4967.804386927726
3147,6.998167427741522,Moderate,Yes,6.477145518754148,Wheat,Sandy loam,5.228039352158581,No,Mechanical power,1166.1294336818928
3148,8.086483240770995,Limited,No,4.493629009411112, Millet,Sandy clay loam,7.457580571743816,Yes,Mechanical power,2979.0234509852867
3149,5.089108807608897,Limited,No,4.791067603169464, Millet,Sandy clay loam,5.0572115220784255,Yes,Use of animal,3040.22006385078
3150,6.672224975105421,Abundant,Yes,8.50814586676576,Beans,Silt,8.662366314065189,No,Mechanical power,1959.1646951816392
3151,3.2354524786888677,Abundant,Yes,5.286095321654462,Maize,Sandy clay,3.99526013987752,Yes,Mechanical power,3234.8296505187604
3152,7.349147472551376,Limited,Yes,9.889959989234102,Wheat,Sandy clay,9.345632498608609,Yes,Use of animal,1880.229628688574
3153,4.8484120033300355,Limited,No,4.956555070079784, Millet,Clayey,5.880552855082038,Yes,Use of animal,2773.648265529839
3154,4.98290963333271,Moderate,No,6.846228501560551,Sorgum,Clay loam,5.821190749717757,Yes,Use of animal,2726.53709481872
3155,6.843900921191935,Limited,Yes,1.4532669909405622, Millet,Sandy clay loam,7.037293458934393,Yes,Mechanical power,4092.489424948192
3156,9.42652559322034,Abundant,Yes,6.880059319769297,Rice,Loam,4.067704097332159,Yes,Use of animal,4770.3675432827695
3157,1.5760571194775883,Limited,Yes,8.662837549735055,Vegetables,Sandy clay loam,7.518966138164209,No,Mechanical power,1811.3730307246242
3158,8.422689136123068,Abundant,No,9.482120546799667,Maize,Sand,3.8838259237070796,No,Use of animal,4966.069123355033
3159,3.631447993709738,Abundant,No,9.975885504757935,Beans,Sandy loam,4.57784946962907,Yes,Mechanical power,4761.265840292241
3160,4.9952750905574,Moderate,No,3.539607810843098,Sorgum,Loamy sand,7.072330931137511,Yes,Use of animal,1450.612800655204
3161,1.1972199589750807,Moderate,Yes,6.1783305834314515,Wheat,Sandy clay loam,4.406041911712433,Yes,Use of animal,4649.464142625207
3162,3.7094147005088174,Moderate,No,5.056461869789326, Millet,Silty clay loam,2.7997671041925463,No,Mechanical power,3258.311718602259
3163,5.523681183671174,Moderate,No,6.074357325176539,Vegetables,Silt loam,8.847113128979561,Yes,Use of animal,4515.825629866395
3164,1.505584696126951,Limited,Yes,2.41707661470862,Wheat,Silty clay loam,9.299398427144975,No,Use of animal,4782.540866861971
3165,5.419861564448486,Moderate,No,8.705346153363474,Beans,Clayey,6.640579448267037,No,Mechanical power,4435.628809889351
3166,9.343995659725845,Limited,Yes,9.186120490101288,Maize,Clay loam,8.30035694078068,Yes,Use of animal,2611.5103470147724
3167,1.948538962970247,Moderate,No,5.046954968016303,Rice,Sand,9.879871192972777,No,Use of animal,3547.036773878209
3168,7.879966552679539,Moderate,Yes,3.5238687541621916,Maize,Silty clay,6.532972766378432,Yes,Mechanical power,2859.0812761861926
3169,4.687039480383934,Abundant,Yes,2.267500848877111,Rice,Loamy sand,9.179133789250121,No,Mechanical power,2465.7916503452393
3170,6.896563430719042,Limited,No,7.15388342300024,Wheat,Silt,4.233292747483128,Yes,Use of animal,2002.8397889657033
3171,3.342129381867064,Abundant,Yes,3.810086556586617,Maize,Silt loam,7.304251922984675,Yes,Use of animal,2766.03172394798
3172,2.4354303628722245,Moderate,No,9.185847129220498,Maize,Silty clay,1.5022491966716172,No,Mechanical power,4223.887701013091
3173,2.444163528441038,Limited,Yes,7.0391122736038305,Maize,Sandy clay loam,8.100744000491304,Yes,Mechanical power,4376.090780329739
3174,1.634427510788302,Moderate,Yes,6.811167926568166,Beans,Silty clay loam,8.468228302566107,No,Use of animal,4832.0220763511015
3175,2.670820344111187,Abundant,Yes,6.0346190430841675,Wheat,Loam,4.610578928265927,Yes,Mechanical power,2162.4666097773606
3176,6.977974464900714,Limited,No,1.4119870548585305,Sorgum,Clay loam,6.750595142895967,No,Use of animal,3601.590021616077
3177,8.935215506591572,Abundant,Yes,9.387301921170282,Rice,Loam,8.725249921531228,Yes,Use of animal,3775.115792549596
3178,8.327131170320456,Moderate,Yes,6.65143743969514,Maize,Sandy loam,8.952473480581453,Yes,Mechanical power,1765.3293361329984
3179,7.166208788870357,Moderate,No,9.946557850447993,Wheat,Clayey,1.9587837188494086,Yes,Mechanical power,2467.5276516964555
3180,1.9938867706999241,Moderate,Yes,5.8362076429559835,Sorgum,Loamy sand,8.447389718796076,No,Mechanical power,2369.027426928078
3181,3.6026870166635483,Limited,Yes,7.390998027155918,Vegetables,Clay loam,3.4681901673349023,No,Mechanical power,4943.6399789609895
3182,3.7882618779022206,Abundant,Yes,1.5058860207959994,Beans,Silty clay,7.54576206703969,Yes,Use of animal,4833.514252486273
3183,3.249612517578591,Abundant,Yes,6.685625591410698,Beans,Clay loam,3.9264773814329983,Yes,Mechanical power,4287.0715993798385
3184,5.635050937387508,Moderate,No,7.8818465043132155,Vegetables,Silty clay,1.5069670356751943,Yes,Use of animal,2891.3438211823564
3185,5.819984333917053,Abundant,Yes,8.006628653673015,Wheat,Clayey,2.888836388659968,No,Use of animal,2056.287255265782
3186,4.211973776539992,Limited,Yes,7.931004870072569,Rice,Sandy loam,4.678045982443756,Yes,Use of animal,4663.856969948645
3187,4.184102428627924,Moderate,No,3.036543645643009,Wheat,Sand,7.671057580549382,Yes,Use of animal,2072.1744083385256
3188,8.457000381154732,Moderate,Yes,9.778586298447033,Wheat,Silt,1.9063326458112184,Yes,Use of animal,3087.7720726352904
3189,8.10363563487717,Moderate,Yes,9.956639085624449, Millet,Silt loam,8.316407124101438,No,Mechanical power,1980.2900903062537
3190,3.770162485126711,Limited,No,1.6803628764544114,Sorgum,Clay loam,9.972559827661696,Yes,Mechanical power,4885.031570499468
3191,9.224095994859333,Moderate,No,9.428017805305815,Beans,Silt,8.094318788612128,Yes,Use of animal,1167.0464325081396
3192,9.575335153022554,Moderate,No,3.605042748739324,Rice,Loam,5.263628680259933,No,Mechanical power,1697.3992729645834
3193,3.9406828782703673,Moderate,No,7.203556735758683, Millet,Sandy clay,6.113441897613518,Yes,Mechanical power,4060.1969569610064
3194,4.1898245391374935,Moderate,Yes,4.042998286625189,Vegetables,Sandy clay,1.055444574724071,No,Use of animal,1605.7811471290852
3195,5.550707380797629,Abundant,No,9.709788910358094,Wheat,Clayey,2.883464540698577,No,Use of animal,4917.398174676475
3196,9.470087312803061,Moderate,Yes,1.9135347247318193,Vegetables,Clayey,9.090893183140409,No,Mechanical power,2285.4092592320458
3197,8.886874898280805,Limited,No,5.479721352607384,Beans,Silty clay,1.1955646246166727,No,Use of animal,4674.584640232893
3198,1.9231116632523082,Moderate,Yes,4.852430127478672, Millet,Loamy sand,9.143154576072837,No,Mechanical power,3649.1132049931725
3199,4.534576689442746,Moderate,No,3.9342110705018642,Sorgum,Clay loam,2.0192734731535067,Yes,Mechanical power,3536.4699569958116
3200,5.9803407077479465,Abundant,No,6.809805917921338, Millet,Silt loam,2.1976671696295087,Yes,Use of animal,4661.489795464189
3201,5.52819225296386,Moderate,Yes,2.179501690795007,Rice,Clayey,2.578149197712302,Yes,Mechanical power,3053.11732900931
3202,2.7447676114320343,Abundant,No,7.449961763203272,Sorgum,Clay loam,8.194467924596767,Yes,Mechanical power,2603.1121235520304
3203,8.729350940513392,Limited,No,9.825329114243086,Wheat,Silt loam,5.303679178081414,Yes,Use of animal,1870.4910216237295
3204,7.092467046971536,Abundant,No,8.241028430217671,Rice,Silt,2.306769672070381,Yes,Use of animal,1578.1447780417195
3205,8.541175373666231,Moderate,Yes,8.740150776185908, Millet,Sandy clay,7.1812163769879245,Yes,Mechanical power,4167.07525787862
3206,8.72887851414525,Limited,No,4.236730688611022,Sorgum,Silt loam,9.466195296931996,Yes,Use of animal,1511.7533012800966
3207,7.735202682991658,Moderate,No,3.9239794583309684, Millet,Silty clay,6.152063268227247,No,Mechanical power,2576.0702089712427
3208,4.9528954112474555,Abundant,Yes,5.653435192211199,Rice,Sandy loam,1.8883000514848465,Yes,Use of animal,2636.8673184782265
3209,6.494920795138821,Limited,Yes,1.4115395328604543, Millet,Sandy clay,1.4927554555978582,Yes,Use of animal,3657.9975134108763
3210,2.4432886550776884,Limited,No,9.508223210108794,Sorgum,Clay loam,8.162851238881846,No,Mechanical power,2114.058028767567
3211,7.062808757274169,Abundant,Yes,2.29406655714573,Maize,Sandy loam,6.634752871369915,Yes,Mechanical power,4352.915752839208
3212,2.6132793016535265,Abundant,Yes,9.127117352512832,Beans,Loam,9.303916052121412,No,Mechanical power,1829.9366086442442
3213,7.245546314591412,Limited,Yes,1.7522399980032013,Wheat,Silt,5.925251359431892,Yes,Use of animal,4156.594619730904
3214,3.066383446785718,Limited,No,8.40362434910704,Beans,Loamy sand,1.5615586291874803,Yes,Mechanical power,4399.036697685902
3215,2.0579617013519798,Abundant,No,2.367662732903936,Wheat,Sandy clay loam,4.633181649987852,No,Use of animal,1772.7225609621419
3216,2.487560411286617,Moderate,Yes,1.3431845268232543,Sorgum,Silt loam,6.92191619732276,Yes,Use of animal,4237.663336107402
3217,1.0179292169716323,Limited,No,7.475405052334678, Millet,Clayey,4.463968158435367,No,Mechanical power,3854.9605928130723
3218,7.468656560681772,Abundant,Yes,3.522387701569855,Sorgum,Sandy clay,9.996322570662096,No,Mechanical power,4497.511620528521
3219,7.591609441525412,Moderate,No,7.430465375059145,Rice,Silt loam,4.648407523063705,No,Use of animal,3039.8732687501333
3220,5.634400149219335,Limited,Yes,5.9957672542553775,Rice,Silt loam,5.916125138027951,Yes,Mechanical power,1935.4260314850962
3221,2.4522652094984534,Limited,No,1.9792665120705903, Millet,Loamy sand,3.0285282936131153,No,Use of animal,4648.158946915777
3222,1.7519890375962077,Abundant,Yes,9.389170659710473,Wheat,Silty clay,2.3692438387197257,No,Use of animal,4160.174467633437
3223,1.172160697935583,Moderate,No,5.070827572871298, Millet,Clayey,6.807749847069259,Yes,Use of animal,1083.9414875939055
3224,2.4917335926869866,Limited,No,7.6100255001881925,Wheat,Sandy clay,6.297514722241139,No,Mechanical power,4757.65434517793
3225,9.01769981484832,Moderate,Yes,5.5091851481406255, Millet,Silty clay loam,1.0390497166565584,No,Use of animal,4794.101034597731
3226,3.173831575315136,Moderate,No,6.439253274650842, Millet,Sandy loam,3.5630338131796795,Yes,Use of animal,2421.2165231060544
3227,4.188441944954941,Limited,No,3.724962331210232, Millet,Clayey,6.792216157116229,Yes,Mechanical power,1040.073029096996
3228,1.9481093603319986,Moderate,No,2.8032427360310526,Rice,Sandy clay loam,8.310244111592047,Yes,Mechanical power,3210.1492848402213
3229,3.0012517427335323,Limited,No,5.88313183067261,Wheat,Silt loam,3.8113178773585985,No,Mechanical power,4654.703092377407
3230,5.673021137021846,Moderate,No,4.961970756739018,Vegetables,Sandy clay,6.826927323599684,No,Use of animal,1497.7611343884437
3231,6.469774147860873,Limited,No,4.511018920905398, Millet,Sandy clay,3.387321371357616,Yes,Mechanical power,3362.0387490308876
3232,3.2081708274958993,Abundant,No,7.053104755851607,Beans,Silt loam,7.213419051663126,No,Use of animal,3927.077120838611
3233,1.5195894330260549,Limited,No,7.214559688100223,Beans,Loam,7.281531987962162,No,Use of animal,1538.7594420955013
3234,4.519295822146588,Limited,Yes,1.4132805048213672,Sorgum,Sandy clay,2.1720111896763106,Yes,Use of animal,3053.0936386058147
3235,3.107830338337007,Limited,No,4.048700448193049,Sorgum,Silt,6.985808055793044,Yes,Mechanical power,1355.217095340528
3236,2.9759853090682173,Moderate,Yes,4.705880952037396,Rice,Sandy clay loam,4.002104635123327,Yes,Use of animal,3232.504694935982
3237,9.638765224421098,Abundant,No,1.872029450477513,Maize,Sandy clay loam,2.5533543843336464,No,Use of animal,2768.46243363633
3238,6.546704373331517,Moderate,Yes,3.123107800284595,Vegetables,Silty clay,5.503251094963968,Yes,Mechanical power,2058.7920932174084
3239,6.011905988548863,Moderate,No,1.4647761750048098,Rice,Clayey,5.070670155178491,No,Use of animal,4412.322156720869
3240,4.741975931709897,Limited,Yes,9.966178887553186,Maize,Clay loam,7.964873299557973,Yes,Mechanical power,2527.157908096758
3241,4.8604990008712985,Moderate,Yes,7.629014826728601,Rice,Silt loam,1.7606395824509669,No,Mechanical power,3799.268312552335
3242,5.868145034542727,Limited,No,1.787051408524783,Sorgum,Sandy clay loam,8.107779419486029,Yes,Mechanical power,4162.730671634752
3243,7.267868263324965,Abundant,Yes,1.182244418110829,Beans,Clayey,1.954741258983661,No,Mechanical power,1714.511601675135
3244,7.319314865636465,Moderate,No,7.473590201370522, Millet,Loam,2.867131252711557,No,Use of animal,1476.4540114946044
3245,2.5452451693490463,Moderate,No,4.9527294911440025,Wheat,Silty clay loam,5.642939064967039,No,Use of animal,1031.3406924514409
3246,5.501014768689643,Moderate,Yes,8.081170381581185,Sorgum,Silt loam,5.16857140020182,No,Use of animal,2223.2315567983946
3247,4.7076228553069175,Limited,No,9.311284340365454, Millet,Sandy loam,9.899730772606434,No,Use of animal,4263.822729671444
3248,8.834742696424458,Limited,Yes,6.393703501147352,Beans,Silt loam,6.305263419361954,No,Mechanical power,4091.063314744065
3249,6.682770290965387,Moderate,Yes,2.6839758062552774,Wheat,Silty clay loam,3.946920357222225,No,Use of animal,4487.223764389591
3250,5.792536597743836,Moderate,No,8.039746324418072,Maize,Silty clay,9.10133981689587,Yes,Mechanical power,4042.4008129865124
3251,2.0385517796102564,Abundant,No,9.60230568856937,Maize,Clay loam,3.809934611042533,No,Use of animal,1095.966293820248
3252,6.450741003910703,Abundant,No,6.2220815835396035,Beans,Sand,3.4639807166946106,No,Use of animal,2542.07055576819
3253,2.054835151122101,Abundant,No,7.1379770255266015,Wheat,Silt loam,5.449346156789735,No,Mechanical power,1023.7089077275252
3254,4.034859180091768,Abundant,No,4.037272255330057, Millet,Silt,9.218573060257711,No,Use of animal,1144.204055351726
3255,2.2855776833289867,Abundant,Yes,4.4337492519428015,Beans,Sandy clay,7.376628297329548,No,Use of animal,2914.2349217965248
3256,7.22866282321932,Limited,Yes,7.611890480677575,Maize,Silty clay,7.0973489392059745,Yes,Mechanical power,2440.0221752450357
3257,2.8562690245253735,Abundant,No,9.349939885661373,Beans,Loamy sand,7.534695385348866,Yes,Use of animal,3234.09403693227
3258,4.526734358692234,Abundant,No,6.66089548501917, Millet,Silt,6.936765496982994,Yes,Use of animal,1264.6437644998718
3259,9.061072998569008,Moderate,No,8.108631176368128,Rice,Silty clay loam,7.838167237011513,No,Use of animal,3353.2004605587185
3260,2.8388474505907326,Limited,Yes,2.544715156738357,Vegetables,Loam,2.734858195562201,No,Mechanical power,1260.0094751935087
3261,5.570245575629012,Abundant,Yes,2.907631812321762,Vegetables,Sandy loam,2.595324580854413,No,Mechanical power,2694.736820969126
3262,4.7734449504941985,Abundant,Yes,5.78831218150051,Sorgum,Silty clay loam,4.259470094122634,Yes,Use of animal,2409.430515998234
3263,1.1631163694115676,Abundant,No,2.588987730185565,Vegetables,Loamy sand,8.658638009162493,Yes,Use of animal,1895.791765042989
3264,8.134823022155315,Moderate,No,6.714955631988312,Rice,Clayey,7.430087939470388,Yes,Use of animal,2247.885070973559
3265,1.6214131568313976,Moderate,Yes,3.6248786685522907, Millet,Silty clay loam,6.098260085584923,No,Mechanical power,1002.096416281923
3266,5.268295188792583,Moderate,No,8.123793568002029,Sorgum,Silty clay,1.1750269373030786,No,Use of animal,2296.374173971637
3267,6.0461046544505495,Abundant,No,8.27299311952909,Wheat,Sandy clay,3.122220555422799,No,Mechanical power,1313.6333689450394
3268,6.655838109531284,Moderate,Yes,5.174087101798178,Beans,Silty clay,8.231625482949092,No,Mechanical power,4685.208690992565
3269,7.197684663770881,Abundant,Yes,2.6272957153387173, Millet,Silty clay,3.182380237757968,Yes,Use of animal,1297.331520187384
3270,3.2794514517044355,Limited,No,6.820974649737393,Rice,Loamy sand,7.572611774718526,Yes,Mechanical power,4812.423550862697
3271,1.0898089899260444,Abundant,Yes,9.935083164372278,Sorgum,Silty clay,2.661708384368956,Yes,Mechanical power,2965.705338973855
3272,7.510992961194208,Moderate,No,6.60331808148271,Maize,Sandy clay,6.457308023794227,Yes,Mechanical power,3052.69262117317
3273,5.820909394128208,Limited,Yes,1.3219722164260705,Vegetables,Sandy loam,6.653902300304515,Yes,Mechanical power,4152.502954724505
3274,8.52505932886524,Abundant,Yes,1.1556457819037433,Vegetables,Sandy clay loam,7.7676960311783345,No,Mechanical power,3781.518850273809
3275,8.392495266106248,Limited,No,3.8832577344307557, Millet,Loamy sand,4.945081608060759,Yes,Use of animal,1948.244491556783
3276,8.58993551009095,Limited,No,2.7620542617436437,Vegetables,Sand,6.694072291769253,No,Mechanical power,1101.8653961762514
3277,5.365851939815862,Limited,Yes,8.317460864289774,Vegetables,Silty clay loam,5.3827280984825645,No,Mechanical power,4113.796836618667
3278,4.002655562531791,Abundant,No,8.603251003324004, Millet,Silt,9.526042408584816,Yes,Mechanical power,1518.9711968962893
3279,8.124023823322329,Moderate,Yes,3.3275689417942855, Millet,Silty clay loam,5.696926543166566,Yes,Mechanical power,3393.4769140941467
3280,5.061647017263295,Abundant,No,3.930802992549034,Sorgum,Clayey,2.8863809481536906,No,Mechanical power,4770.527095751117
3281,2.6509797676309104,Moderate,Yes,3.126222709436032,Rice,Sandy loam,7.011032942247727,No,Use of animal,3197.7739595687976
3282,8.69476617605327,Abundant,Yes,9.175442926341375,Rice,Sandy loam,5.936205953875722,No,Use of animal,2142.2930343111057
3283,8.943038890951126,Abundant,Yes,5.52384401160054,Vegetables,Sandy clay,8.23446547498132,No,Mechanical power,1715.208489256013
3284,5.196787805261531,Abundant,No,6.905233396738179,Sorgum,Clayey,2.5922043783391926,Yes,Use of animal,1107.7996434729212
3285,1.6812975457880872,Moderate,Yes,4.73933878029643, Millet,Sandy loam,3.3484564240651435,No,Mechanical power,3492.9797685477592
3286,4.490434809252381,Abundant,Yes,6.67912774154078, Millet,Loamy sand,9.294661966579499,Yes,Use of animal,3231.9962760454496
3287,8.231838935163431,Limited,Yes,4.472698390495625,Vegetables,Silty clay,9.370235019216665,Yes,Use of animal,2846.903661645403
3288,9.115966256916058,Abundant,Yes,4.057105939563029,Wheat,Silt,4.980310898274019,Yes,Mechanical power,1775.0857162700045
3289,2.8312546824783626,Limited,No,6.710320658561322,Maize,Sandy loam,1.429760639065869,Yes,Mechanical power,1946.5274665422032
3290,1.6027625082274437,Moderate,No,6.3195587024409035,Beans,Silt loam,3.758995617633637,No,Mechanical power,4834.116012078927
3291,8.896154078195547,Moderate,Yes,3.6417515875115467,Beans,Silty clay,3.224103889791503,No,Mechanical power,1081.6163533981387
3292,4.504644450809877,Abundant,Yes,2.344136052875261,Vegetables,Silt loam,4.732091667954296,Yes,Use of animal,2453.738659851271
3293,5.87584867840807,Abundant,No,4.317190244543239,Sorgum,Sandy clay,3.860205569907288,No,Mechanical power,1155.2500199617666
3294,9.71259230845683,Abundant,Yes,4.736778752277183,Beans,Sandy loam,8.460931094672087,Yes,Use of animal,1766.277356585862
3295,1.5990825512280056,Limited,No,6.658159000821444,Rice,Sandy loam,1.0273241721290862,Yes,Mechanical power,4732.54514704326
3296,6.83486206706886,Moderate,Yes,9.230758872731773,Sorgum,Sand,6.801686681603484,No,Mechanical power,1598.2511053304136
3297,1.6669488031738036,Limited,No,1.3256631777963261,Sorgum,Silt,6.9784320264043895,No,Use of animal,3403.141233811847
3298,4.379220356198504,Limited,Yes,3.192949112876604,Rice,Sandy loam,6.945639177601386,No,Mechanical power,2387.7802953388264
3299,8.234330906741022,Abundant,No,2.743443480516043,Wheat,Sand,5.685352124631128,No,Mechanical power,3532.1924893738296
3300,4.90125009480071,Abundant,No,5.520649678244053,Vegetables,Sandy clay,6.4999366579882265,Yes,Use of animal,4408.571434156567
3301,9.974641185126554,Limited,No,4.867307263388438,Rice,Silty clay loam,8.294448803833811,Yes,Use of animal,2146.1776414955184
3302,6.031533564519419,Limited,Yes,7.561338614381696,Vegetables,Silty clay,8.05777100819543,Yes,Mechanical power,1314.4925285378956
3303,3.8904593737235813,Abundant,No,3.1817432129037746,Vegetables,Sand,1.3116283946056937,No,Use of animal,1816.719565452872
3304,2.981001933142778,Abundant,No,6.350485291747827,Sorgum,Silt loam,1.2739288216357798,No,Mechanical power,2756.3608538941653
3305,4.154684808575457,Limited,Yes,8.954715372399633, Millet,Silt loam,8.55050331493442,Yes,Use of animal,3060.2554481987163
3306,4.352799463835957,Abundant,Yes,9.196099659264743,Maize,Loamy sand,6.172567187775066,No,Mechanical power,4767.581088311908
3307,1.6184230995156488,Abundant,Yes,9.62906144252528,Maize,Sand,9.61684601742273,Yes,Use of animal,1064.4079133147475
3308,4.326167794840958,Limited,Yes,7.959350368719897,Vegetables,Silt,4.884324372248281,Yes,Use of animal,4030.508292439947
3309,5.178146677653024,Limited,No,9.153891156330236,Maize,Sandy clay loam,2.590676392561694,Yes,Use of animal,1290.0389433947237
3310,7.504639770149242,Moderate,Yes,3.110777847867468,Maize,Silty clay,5.2591142114902825,No,Mechanical power,1311.688421308158
3311,6.910565362494472,Limited,Yes,2.7782284991542934,Beans,Silty clay,4.928898771653708,No,Mechanical power,3616.5291671192235
3312,7.378890897062388,Abundant,Yes,1.0583927540247382,Sorgum,Silty clay loam,5.654596432946647,Yes,Mechanical power,4635.7302267040695
3313,1.0752731368917139,Limited,Yes,7.361599216861885,Beans,Clay loam,8.27152510489255,No,Use of animal,2150.7853365806013
3314,2.9590065962248246,Limited,Yes,9.4372046903237, Millet,Sandy clay,6.900255891430985,No,Use of animal,2077.224715661727
3315,6.955158595598708,Limited,Yes,2.6824181053750875,Wheat,Sandy loam,2.6674779465943734,No,Use of animal,3470.847295143758
3316,5.3559043136177245,Moderate,Yes,6.73249217884191,Sorgum,Silty clay loam,7.610295307195552,Yes,Use of animal,4105.123323454262
3317,1.0478212810151135,Moderate,No,7.718137832995998,Rice,Sand,6.327065919505884,No,Mechanical power,4475.836478899979
3318,8.240451781886401,Abundant,No,9.348528116332508,Rice,Silt,6.204796574839132,No,Use of animal,1998.824594339919
3319,7.955286159613037,Moderate,No,6.821742016154995,Beans,Sandy clay,7.104311941920716,No,Use of animal,3960.7967164043203
3320,5.935772466942064,Limited,No,9.732643594738771,Vegetables,Loamy sand,6.0756891279087855,Yes,Mechanical power,2228.84836197653
3321,1.598169931986449,Moderate,No,4.10205826911293,Maize,Sandy clay,5.11762362704284,Yes,Mechanical power,3179.2476811609013
3322,7.8986354457932615,Limited,Yes,4.149356803942669, Millet,Silty clay loam,6.763422545326865,Yes,Use of animal,1763.409885176336
3323,6.253422289582275,Moderate,Yes,5.88711259012911,Wheat,Silty clay loam,7.513543625955176,No,Use of animal,1584.0080963322948
3324,8.037639794421633,Moderate,Yes,4.451516930043164,Beans,Clay loam,3.0319024854807153,Yes,Use of animal,4741.214200535351
3325,7.765722931562564,Moderate,Yes,1.0128315545877937,Vegetables,Silty clay,5.473449048143013,No,Mechanical power,3188.797001618245
3326,8.227018647620534,Limited,No,7.585948225782886, Millet,Sandy clay loam,5.123552169386112,Yes,Use of animal,1018.358187972221
3327,5.6620725976416235,Moderate,No,7.76545337330635,Vegetables,Silt,1.3591294355015946,No,Use of animal,4173.746176458511
3328,2.262920663741635,Limited,Yes,7.722771442180934, Millet,Loamy sand,8.509947907816052,Yes,Use of animal,3763.4805281254353
3329,7.040417260417198,Limited,Yes,4.1051859994942,Beans,Loam,4.396438215445819,Yes,Mechanical power,2303.531218309986
3330,6.584264065467735,Abundant,No,5.700605259800548, Millet,Sandy clay,1.6542030988108791,No,Use of animal,2855.8571299692935
3331,7.6802786847917845,Moderate,No,4.239761663590025,Sorgum,Sandy clay loam,5.121091873688332,Yes,Mechanical power,2799.517989250463
3332,2.5289290544566176,Abundant,No,1.1443276002758118,Maize,Silt,2.4533272548243756,No,Mechanical power,2099.0787808340983
3333,2.754776799102603,Abundant,Yes,6.062040471442769, Millet,Silty clay loam,7.339729731711984,No,Mechanical power,4922.22816038938
3334,9.013685654973957,Limited,Yes,2.1138459947560992,Wheat,Silt loam,6.145944176508864,No,Mechanical power,3175.540330919555
3335,7.749800186068637,Moderate,No,1.7203719168229654, Millet,Clayey,3.431024262801417,No,Mechanical power,4589.1177638106765
3336,9.174056398302906,Limited,No,7.799491618271085,Sorgum,Clayey,9.554264732358767,No,Use of animal,3341.4215426469723
3337,7.8284378904752865,Limited,Yes,1.0855558217629506,Rice,Silt,3.6257081343002264,No,Use of animal,3760.7324942740224
3338,6.374397753912717,Moderate,Yes,9.631075992478536,Sorgum,Sandy clay,5.994972162792287,Yes,Mechanical power,1118.1697739083481
3339,6.887194633250863,Limited,Yes,5.637298277013192, Millet,Silt,8.214110418619443,Yes,Mechanical power,3047.2741975775493
3340,9.00215131546009,Moderate,Yes,9.847147876355336,Vegetables,Clay loam,5.625030681590392,Yes,Use of animal,3885.1071315529566
3341,6.209260790607464,Moderate,No,1.5219781522543758,Beans,Clay loam,9.647701081977566,Yes,Mechanical power,1487.452152952128
3342,6.691521918955487,Limited,No,6.251765939793219,Rice,Silt,8.59469110281563,Yes,Use of animal,3713.2998501394068
