,Tree_Cover,Biodiversity_Metrics,Carbon_Sequestration,Crop_Type,Soil_Type,Soil_Moisture_Content,Crop_Yield_Tons_per_Hectare
4390,Medium,2.3472764438698275,5.628119345677477,Maize,Sandy,0.19601397470647852,7.864564836465318
4391,Medium,3.218796706333263,8.668465154605073,Wheat,Clayey,0.2609462549734829,3.0511964550395345
4392,High,3.301118379419,6.775689288026575,Rice,Clayey,0.13229895594037983,6.522899229448148
4393,Medium,1.523505333830748,2.5842952097200067,Maize,Clayey,0.48193373058549993,3.295259230709902
4394,High,2.8302753906958866,2.428324411225028,Rice,Loamy,0.9900280040455215,8.108974467423204
4395,Medium,2.0731287821579514,4.711007940699902,Wheat,Sandy,0.8864858373863195,2.384287322346226
4396,Low,4.3680968722598035,1.6767356293158073,Maize,Sandy,0.6696180234464563,7.020153988185496
4397,Low,2.254300528256123,7.800194757554857,Maize,Clayey,0.8749868427617195,3.9341054048658513
4398,High,4.354818098135438,4.613084382733948,Maize,Clayey,0.6347524207171807,1.3256385178174164
4399,Medium,2.7142584504071685,4.087213955032513,Wheat,Loamy,0.43189199230072395,2.113341797898038
4400,Medium,3.906343063305813,5.581974991522922,Wheat,Sandy,0.25619176099100377,6.894092243652346
4401,Low,3.0402409141765747,7.38061123386563,Wheat,Clayey,0.6877438675842018,3.1592287289978414
4402,Low,3.487850496523906,6.124122500437469,Rice,Sandy,0.27374614875167086,6.679318353262044
4403,High,2.5814260434455325,8.221625035497883,Rice,Clayey,0.4756855754800542,4.733399494011582
4404,Low,4.072827071229963,6.664263074831057,Maize,Clayey,0.8432216579397368,7.23442117488622
4405,High,2.7007575342946333,8.091732406674375,Maize,Loamy,0.21630637230555566,5.436537599669321
4406,Low,2.8298465863432876,7.271040462082074,Wheat,Sandy,0.2161192771511156,3.776923874450539
4407,Low,3.070714672923829,2.7381055623736286,Wheat,Sandy,0.30196217403243764,2.312372618718417
4408,Medium,4.327296473543933,1.4711900516721887,Wheat,Clayey,0.5967255764100692,4.069884271791522
4409,Low,3.6375157144058594,9.130571204530433,Maize,Clayey,0.32655113043392175,6.714046701340778
4410,Low,2.396641546262999,9.510905488438757,Wheat,Loamy,0.5528781435295007,7.664261546776919
4411,High,3.6812785359261713,7.5423906696832494,Rice,Clayey,0.37178434995371845,2.443057073559915
4412,Low,3.5697062920343092,7.517852404263541,Rice,Sandy,0.555617984417565,6.978451679993054
4413,High,4.724077103518818,3.431323724446986,Maize,Loamy,0.3498683041015572,2.6135155868636106
4414,Low,4.3656657441014,5.881975379936495,Maize,Sandy,0.9820111380477087,2.996374091409851
4415,Low,3.5897876950049925,9.930156973341475,Rice,Loamy,0.5434461110277711,5.781855162520135
4416,High,2.3660284427361744,8.705292382630176,Wheat,Sandy,0.7692790906974161,3.602820717784673
4417,Medium,4.118305795445078,3.73954917296797,Maize,Clayey,0.7304919030083845,6.954358971128379
4418,High,3.300833172251204,3.7094127912810135,Maize,Sandy,0.541503437332925,9.601989618173844
4419,High,4.941079952403607,5.352195620332532,Maize,Sandy,0.3149758555011327,2.340029812036548
4420,High,1.9900245142792161,4.64138799551006,Rice,Loamy,0.5596464501215783,6.13459749078475
4421,Medium,1.3186233637235478,4.340377416521572,Maize,Sandy,0.712874461348391,9.309692644058735
4422,Low,1.2795672475517907,6.64274717925493,Rice,Clayey,0.5139273435068906,2.5887607898645113
4423,High,3.5601215534067214,1.103432226701838,Rice,Loamy,0.17373259662646745,4.301658130463723
4424,High,4.757040915646096,7.870056724299491,Wheat,Loamy,0.11618490660227557,2.1125515149080845
4425,Medium,1.0077276571660208,7.6604769700820645,Wheat,Sandy,0.39508912762105464,6.778339464825535
4426,High,3.9030841878311096,8.47293112535231,Wheat,Loamy,0.23520153348398073,7.022286349252311
4427,Low,3.6282607301317817,8.57305605976132,Maize,Clayey,0.9155712213333961,6.977640874920734
4428,Medium,3.9292167688778634,6.097597252844216,Rice,Sandy,0.2582494030764324,5.879143435270108
4429,Low,2.4216216270493423,8.020665420609616,Maize,Clayey,0.4548544426104095,7.716347810179949
4430,Low,4.28198577863142,5.431556129324673,Rice,Sandy,0.7408697608643332,1.3228956674198176
4431,Medium,1.1788277256754478,9.563768527764704,Maize,Sandy,0.8338794940144548,9.617621387007755
4432,High,4.02172440248811,2.7162867680869125,Rice,Loamy,0.5299418378603178,2.998865871364181
4433,Low,2.068287765396351,9.240553828665094,Wheat,Loamy,0.2630215086475529,2.0940577182256908
4434,Low,2.907351099432286,3.326773251409508,Wheat,Loamy,0.34380570121826776,9.470224386477383
4435,Low,4.290545086228882,1.9245103631816682,Maize,Sandy,0.47707160287703243,8.473932247254249
4436,Low,2.085436140764548,4.951940026662706,Rice,Loamy,0.42813513039302464,7.8838337736251205
4437,Medium,1.740830046575574,6.534255181744534,Wheat,Clayey,0.4138054814526909,1.9427113804508345
4438,Medium,3.725252741391537,3.0789088587995703,Rice,Loamy,0.21866842158099786,8.267762923085492
4439,Low,3.133579566027218,6.002166170298681,Maize,Clayey,0.9219792269538548,6.481211707088044
4440,High,3.057615474984738,8.271040212410544,Wheat,Loamy,0.12678094577594354,7.587177499106605
4441,Low,2.0270780621516526,3.3137646922335047,Maize,Sandy,0.49600191508817615,9.802632518365533
4442,High,1.1395212232801106,6.2229002132278275,Maize,Loamy,0.982289343252778,2.749970594062002
4443,Low,2.6410765533268674,4.053813365737723,Rice,Clayey,0.6937515449416919,5.539437647366771
4444,High,1.426237921871072,5.767916207774322,Maize,Clayey,0.4198695973597749,7.780167518132035
4445,Low,4.623956602596809,7.002271176174725,Maize,Loamy,0.23148782600785292,4.902907156945284
4446,High,1.165001293886922,4.153803146344831,Rice,Clayey,0.9674853450811849,1.4918777462638761
4447,Low,2.7266034167375257,9.950345942069205,Rice,Sandy,0.11258772568583475,2.0029500898796906
4448,Low,1.2089823348033115,6.073976785866767,Maize,Loamy,0.7132488135518291,6.418827752910604
4449,High,1.3821754982590653,8.420154031836448,Wheat,Clayey,0.8921237243007946,3.565037317516809
4450,Medium,3.635466667688088,7.52621700619712,Wheat,Loamy,0.12264444089761799,2.2405658257233405
4451,High,3.588445043896378,8.67524782332653,Rice,Loamy,0.752657377681451,4.059027977721242
4452,Medium,1.1322087795177591,2.5642085908471115,Maize,Loamy,0.9989539851292614,2.80882838840307
4453,Low,1.0045259004834808,3.0029833875490386,Wheat,Loamy,0.6756782217160144,1.2154551991729696
4454,High,1.315272308971136,5.3867006010126115,Rice,Loamy,0.47321105305905886,2.366325897104495
4455,High,4.051995590847769,8.67095808836898,Rice,Sandy,0.8869606474206537,8.947701648259052
4456,High,3.3383058910060286,2.7784592325177284,Rice,Loamy,0.5987613217803655,1.1083355425244448
4457,Medium,1.1524729807539664,9.739592488965686,Maize,Sandy,0.7744967621109461,7.964652732346861
4458,Medium,2.952388063491309,2.1484207748362727,Rice,Loamy,0.6290010926366544,7.781149952844252
4459,Low,3.8481174282178054,2.575701506624572,Wheat,Clayey,0.13446198323915434,6.078139195230904
4460,Medium,4.475805578403225,2.505104050294679,Maize,Loamy,0.2918304893848128,2.8760298913753357
4461,Medium,4.7361459626360425,6.274053577311576,Wheat,Loamy,0.17088721658807465,8.902533018702085
4462,Low,2.3097622518162666,9.257869734369724,Wheat,Clayey,0.19601898614490068,5.2756801191454885
4463,High,1.5433297136530628,3.296002484497945,Wheat,Sandy,0.11386494422926478,2.5588560614296187
4464,High,1.9477036829257899,5.977331681127053,Maize,Sandy,0.4790484811127377,4.8612033324030355
4465,Low,4.104685968160895,2.5819525904271465,Wheat,Sandy,0.2607864685787486,2.754255049698274
4466,High,4.885936860169243,6.680232065870187,Rice,Sandy,0.8701268684445745,4.384070570169321
4467,Medium,2.865574469441522,2.1092170256156058,Rice,Clayey,0.7750337837865944,5.470189939091083
4468,Low,2.221412854191159,5.421796907614281,Wheat,Sandy,0.6158592953339463,4.23910800731845
4469,Low,2.716762327840138,6.896636323091807,Rice,Sandy,0.5401192108153559,6.91339846665431
4470,Low,2.2192525785805297,6.212151250799592,Maize,Sandy,0.3302817765183782,9.423260236795945
4471,High,2.025950092828617,2.2600043443066826,Maize,Sandy,0.5274563192874869,4.133344128822671
4472,Low,3.3750030096287182,2.452360343633464,Rice,Sandy,0.6771063482779697,4.201655624528371
4473,Low,1.0629439214941776,7.042519043424894,Rice,Loamy,0.804005974173498,7.644722235420389
4474,Low,2.0382089946599526,8.280183664807986,Maize,Loamy,0.17351385963363408,5.775318383689762
4475,High,3.645528311379956,9.172669622766318,Wheat,Sandy,0.737618219870995,4.8595549565866705
4476,Medium,1.12825078522722,8.322503638115052,Maize,Clayey,0.7684568890851567,8.324273696108524
4477,Low,1.33280726603574,9.765314909984752,Wheat,Clayey,0.6030749808323708,9.019324604722701
4478,Medium,2.173584579143139,4.6742662374862185,Rice,Loamy,0.2928872761328811,6.315279454424653
4479,High,4.51121919443594,3.980491787998309,Rice,Clayey,0.5852661287510575,2.6659294547995547
4480,High,4.059544640661185,1.253656471106052,Wheat,Loamy,0.5524343936337793,5.196573001017801
4481,High,1.088626517664974,5.049062703892841,Wheat,Sandy,0.5281390867481166,5.539335959333208
4482,High,3.0068512667539675,6.862343971719093,Maize,Sandy,0.5145759239204657,4.889866213997735
4483,Medium,2.098749975949667,8.33867777190228,Wheat,Clayey,0.19974300966236777,3.361886909788459
4484,Low,3.594582636248252,3.407098444969333,Rice,Clayey,0.2646032363716283,5.250896269514691
4485,High,3.886215530373845,5.622321487323614,Rice,Clayey,0.1875988796062081,5.018915368879207
4486,High,4.4514503085171295,6.958086081526419,Rice,Sandy,0.318230044901186,2.885441715567448
4487,Medium,2.901664948416057,5.9644257938568455,Wheat,Sandy,0.3371291044576057,9.130875871024585
4488,Medium,4.977800354182338,3.46618645662167,Wheat,Clayey,0.3205682753437409,8.968068557627213
4489,High,4.919944429148437,8.16654194465556,Rice,Clayey,0.2898361613670431,7.836547856055308
4490,Low,4.528666897884133,2.560249112247403,Wheat,Clayey,0.76187984093631,4.608519198510532
4491,Low,3.2994779806322834,9.144818504077277,Maize,Clayey,0.8367088596383061,4.33307717102922
4492,High,2.59202575001526,9.573370741493301,Maize,Loamy,0.39439829491531286,7.448188396563681
4493,Medium,2.45754524055914,4.290159358677359,Wheat,Clayey,0.374616002516004,6.47307311502762
4494,High,1.0484990003509793,4.3856361143735665,Wheat,Clayey,0.8596291147772571,6.405384915520821
4495,High,1.996697988969466,7.689504330254747,Rice,Loamy,0.661531511499212,2.11700374745371
4496,Medium,3.8752329397966583,5.106597386968006,Wheat,Loamy,0.3640944923101518,6.564554022659036
4497,High,3.414528399572266,1.2574912923931167,Rice,Loamy,0.742251063327924,9.116767100110291
4498,High,4.665688756670134,9.278890549077168,Maize,Loamy,0.4101335292098506,1.7723482360339007
4499,High,1.2000890676662315,4.876753077691865,Wheat,Clayey,0.6279000529079558,4.052541691637086
4500,Medium,1.6211064127093224,2.8314559048628016,Maize,Sandy,0.9933706269890213,5.581128623023651
4501,Low,4.156975157408521,6.0009766583390745,Wheat,Sandy,0.3714349376944299,7.174085453483383
4502,Low,2.434030524781335,2.970155463321849,Wheat,Sandy,0.9374734006374998,1.8067143660062608
4503,Medium,1.4733813348715117,2.8541979971344706,Rice,Sandy,0.38858717285622835,8.855255739599599
4504,Low,4.985802020400357,5.911581946515694,Rice,Sandy,0.5862580339373411,1.364910583673363
4505,High,4.149001210677452,4.519380629705221,Wheat,Sandy,0.5139854106391359,8.719207001265183
4506,Low,2.6349641470324903,6.156939504279001,Wheat,Loamy,0.8048436061095425,1.2488658027872963
4507,High,4.293389907784562,9.971428931301164,Rice,Loamy,0.15498342953379535,2.3817097389462014
4508,Low,3.7224154804766134,8.731163389336915,Maize,Sandy,0.6644100736617975,8.202914444383062
4509,Medium,4.159899038279333,1.0690371936080987,Wheat,Clayey,0.7846002499139406,8.741479934834004
4510,Low,4.260825510262599,1.4550013858365078,Rice,Clayey,0.5249303662439073,9.84039246357603
4511,Low,1.3389147331612716,6.490714961181201,Wheat,Sandy,0.19476334588402483,2.0414334550930766
4512,Low,3.4918915507523827,6.636304730190682,Rice,Clayey,0.3203245121363318,5.738060044815685
4513,Medium,1.0271422119073104,8.90371759668394,Maize,Loamy,0.7117051330907773,1.694402438857215
4514,Low,1.1738249852046825,6.661514570696432,Wheat,Loamy,0.9058936469502836,2.4076686336746462
4515,Medium,4.615920036223363,3.049430846641681,Wheat,Clayey,0.47944774630043974,2.5704447211572696
4516,High,3.110254885427222,5.216646049332858,Maize,Sandy,0.6043708315704333,1.5704942631317689
4517,Low,3.9436079434740994,8.280868606040697,Wheat,Loamy,0.3055465330541759,9.036818253355035
4518,Medium,4.354003961772584,9.305424681385343,Wheat,Clayey,0.4709919826331843,2.1371996621292384
4519,Medium,4.79834707025834,3.1322360707003822,Wheat,Clayey,0.40311082699344236,6.664067587110914
4520,Low,4.4774113916911835,5.856442615119932,Rice,Loamy,0.6899729931743712,6.631723581068272
4521,High,2.9332457947891757,2.4303479515336246,Rice,Loamy,0.9862290565076,2.7878068482959097
4522,Medium,2.343881229522046,5.472997290348123,Wheat,Sandy,0.8319731067871176,9.98570135112203
4523,Low,1.6179729448241527,1.8110270867455098,Maize,Clayey,0.27294812643356664,4.126309958762977
4524,High,2.60128592994912,9.475552629554269,Maize,Sandy,0.6199107339760902,9.145849338670551
4525,Medium,2.4659743166446537,6.742508124543539,Wheat,Loamy,0.15977054345356145,9.534562590283706
4526,Medium,3.2382993678234935,8.687950675423094,Rice,Clayey,0.322223938158372,9.540899328697268
4527,High,3.6620376350288537,9.984656567637156,Rice,Loamy,0.2549959084543514,7.775538288415506
4528,High,4.913301905780189,2.643993952348404,Wheat,Loamy,0.4019909838755167,3.2842450478078473
4529,Low,3.91354474440293,7.247290734636837,Rice,Loamy,0.7109325721397922,2.085898166292322
4530,Low,3.574994129771693,8.982876641561724,Rice,Sandy,0.5494539852251441,6.128964794387996
4531,Medium,2.3403697370733703,6.18344350670611,Maize,Loamy,0.9396183338462959,4.240352179873094
4532,High,1.138015505993304,6.757267405299049,Wheat,Sandy,0.2914739558636578,8.47935110637302
4533,High,2.152500515418767,4.669039805654236,Rice,Loamy,0.4277882316285462,7.704910473550764
4534,High,4.0737916018384706,7.072847503448625,Rice,Loamy,0.3968673191132226,3.4882146655607045
4535,Medium,1.821087763215207,4.560201232265114,Rice,Clayey,0.31236726336393694,1.153137103207559
4536,High,3.848752774696458,5.289576743363035,Wheat,Loamy,0.9938536922136201,3.1358418305582076
4537,High,3.3191193702776634,1.9262056836054238,Wheat,Clayey,0.448502990898749,6.104040258180398
4538,Medium,1.6874274790018595,1.0702756016234347,Rice,Clayey,0.9464580824496386,1.710977249913347
4539,Low,2.0464992251673197,1.4963601172505216,Maize,Sandy,0.45142612646769054,6.924453397449534
4540,Low,2.985214413945906,2.7326947684384155,Maize,Clayey,0.28368251086659485,7.045266562950698
4541,Medium,2.67349882043139,5.109434376355588,Wheat,Clayey,0.20728569761444005,2.5245453012389114
4542,High,4.114255390187038,1.188946637663085,Maize,Loamy,0.8700068738579546,6.366864106768878
4543,Medium,3.937618570172988,2.4034297523880923,Rice,Loamy,0.12888787643657043,6.462742851651104
4544,Low,3.2982980138920683,8.033001434959948,Wheat,Sandy,0.9679551295053532,5.3018033171864865
4545,Low,4.289098845891701,7.859499024358423,Wheat,Clayey,0.4763720906069936,9.579212267759868
4546,Medium,3.2506781627372345,8.107572625079499,Maize,Clayey,0.3226369159759214,1.9734686226864961
4547,Medium,4.85755702662904,9.293868488770965,Wheat,Sandy,0.6557015189938262,4.659631018326279
4548,Low,1.8688963966043257,2.0716390066106722,Maize,Loamy,0.2196216926525677,8.946286950278449
4549,Medium,3.856527974408611,2.4682588860509465,Maize,Clayey,0.16493101620972017,4.476826157136484
4550,Low,2.479776528217872,4.00198253141183,Rice,Sandy,0.8450050167186103,4.8217564810480145
4551,Medium,2.1158647776807755,9.236270790828186,Maize,Loamy,0.4822036971627941,7.014464923932574
4552,Medium,1.7215499038708515,7.979299687053505,Maize,Sandy,0.5664294208940788,6.990071946216236
4553,Medium,3.2100139050461753,3.917091450990877,Wheat,Sandy,0.2590264079875584,1.2061176259488886
4554,Low,1.861877730996845,1.788722360044614,Rice,Clayey,0.15528182007424807,5.101276835016584
4555,Medium,1.8014034057936237,6.547420235339507,Rice,Loamy,0.4309985193866621,4.001606602285685
4556,Low,4.962127620335272,3.311372492250871,Maize,Clayey,0.5555316271420805,6.649257224321075
4557,Low,4.206989667383043,5.780373093716978,Wheat,Clayey,0.7888875596902251,6.001320841257444
4558,Medium,3.9931072810175015,9.476230236408792,Wheat,Loamy,0.550946800211917,6.85775464402328
4559,Medium,4.17624250353102,6.15355520782901,Wheat,Loamy,0.8042563159173126,6.883906478554036
4560,Low,4.87569149487497,9.314509927810278,Rice,Loamy,0.20388950170688247,3.2938467517687027
4561,Low,3.293106755012814,4.537349073953878,Rice,Clayey,0.15756649483955648,3.218182881122664
4562,High,1.8809755096114422,6.700162035598936,Maize,Loamy,0.24297486772910648,4.332541555208379
4563,Low,4.448838563012956,9.045009765522678,Maize,Loamy,0.7948109141998557,3.177626144830246
4564,High,3.9709229178163605,6.291885804482246,Wheat,Loamy,0.7833972077548312,7.145272700368002
4565,High,2.6572332493366924,6.534088093243938,Maize,Sandy,0.22723102405957732,6.425793777020131
4566,High,2.8942779942985855,7.446771838731021,Wheat,Loamy,0.1278897924256118,2.947483059778451
4567,Medium,2.6450095939154763,8.938969814694278,Rice,Clayey,0.7167537425909486,8.95694327919722
4568,Medium,4.7197686409160164,1.7936205511676768,Maize,Sandy,0.8697536049186797,5.145963535640215
4569,Low,2.3741264459931766,4.031734439584782,Wheat,Clayey,0.778696925959164,2.143479009624997
4570,High,4.85393711462469,4.579162534725434,Rice,Sandy,0.2825190825535704,2.9166902928242386
4571,Medium,4.6410870850157995,9.187386988502599,Wheat,Loamy,0.625391107502802,5.858655068173109
4572,Medium,3.5220845689926934,9.604071320645813,Maize,Sandy,0.781629148562987,4.0458161481003545
4573,Medium,3.3192870924002986,2.083424181986123,Wheat,Clayey,0.3302458340923356,8.660997429350214
4574,Medium,2.4803571202798835,2.071969118099027,Rice,Sandy,0.5749487212325077,5.452618666619531
4575,Medium,1.0733535560425995,9.413756148271261,Maize,Loamy,0.3830143635763933,9.237653203909634
4576,High,1.510492744951013,3.6619471124433343,Rice,Loamy,0.30301787559431903,1.9164383284451931
4577,High,4.016925293398195,3.1763297713343746,Maize,Clayey,0.9726303940937673,7.017338196952823
4578,High,2.886160506352661,1.320605791786888,Wheat,Sandy,0.9213237643482337,8.972063671174201
4579,High,1.5993525367518724,3.480363412935841,Rice,Clayey,0.5011009578563383,3.6363742800149828
4580,Low,2.055843416527484,7.241737845033894,Rice,Clayey,0.22310025495757874,2.2211883668375925
4581,High,4.791347599387999,4.834325464656056,Wheat,Clayey,0.7551165729885838,5.109802641803783
4582,Medium,2.4685313412410603,5.651833164865842,Rice,Loamy,0.3301310171153983,9.652008036948557
4583,High,4.630727780876613,9.255660369533969,Rice,Sandy,0.25166602525428505,6.7011573295298845
4584,Low,2.218543329174307,2.032208044041848,Rice,Loamy,0.4433761159643661,6.795792739272154
4585,Medium,3.1728803774686436,1.641166437183391,Rice,Loamy,0.5768648282500651,7.043511290775298
4586,High,1.0819083334487916,8.667376742115048,Wheat,Loamy,0.18769629683837316,1.357852380344118
4587,High,3.0875004414943077,7.973702176876359,Rice,Sandy,0.6145718257436739,5.010848211919532
4588,High,3.547768042442521,3.373607682505292,Rice,Loamy,0.11381353728635937,1.6981480939753864
4589,Medium,1.9372203973487117,3.918107137366746,Rice,Loamy,0.902682154533778,3.842729464347584
4590,Medium,3.315748704821428,3.7925005219809425,Maize,Loamy,0.9286675203509799,8.394391219031897
4591,Low,3.588671088203942,6.830279182197201,Maize,Sandy,0.7597636961606663,6.906429547543263
4592,Medium,3.747544313527026,1.5509035629008143,Wheat,Sandy,0.5198944677167598,9.960154288617836
4593,Medium,4.105613288088413,5.4046142673735424,Wheat,Clayey,0.3294066435069801,2.5493898193540923
4594,High,2.245356971717666,2.204856722014706,Wheat,Loamy,0.7697008816402569,4.573488125668809
4595,Medium,3.271107825727513,8.377646868336228,Rice,Loamy,0.9386174817568572,8.28676194690641
4596,High,4.926316119058377,4.425967038789687,Maize,Sandy,0.24268033440769562,2.941224421540817
4597,High,4.592576682660629,5.748149738975133,Maize,Sandy,0.5192397903679282,2.383496616962125
4598,Medium,4.8106617123934665,1.2638584790090737,Wheat,Loamy,0.3837354724323354,4.8485130129444345
4599,Low,2.5445455941142856,1.524378821869471,Maize,Clayey,0.421067610141319,4.453538411417513
4600,Low,4.147712423586647,7.075493476601195,Wheat,Clayey,0.4651820031906393,9.821853468130165
4601,Medium,3.479591807041391,7.9009349062719885,Rice,Loamy,0.9566167099342046,5.106263761239857
4602,Low,1.3309403322489644,7.390320261419813,Maize,Clayey,0.3327734510812843,8.748517087924782
4603,High,4.295921556628262,7.633167728120743,Rice,Clayey,0.543408255184156,8.991689673105007
4604,High,3.7084051054294584,1.9415786549439609,Rice,Loamy,0.9563387244956113,2.4208454268496835
4605,Medium,1.7956694380610672,7.24105756987787,Maize,Clayey,0.5284512011964856,7.437743211236092
4606,Low,1.3189542297178454,2.6357282442018426,Wheat,Sandy,0.877239569729308,3.49846425290263
4607,Low,4.348088522593322,1.8821388868910687,Maize,Loamy,0.15288829689275285,1.8526507143636657
4608,High,1.3156073179648042,7.814447474093569,Rice,Sandy,0.9577273766169124,8.87234419991428
4609,Medium,1.3654154614657465,9.004655053914082,Wheat,Loamy,0.2687780323234458,3.6318973686701628
4610,Low,2.709633151617261,7.450389166646429,Rice,Sandy,0.9819415312581558,4.108291031717291
4611,Medium,1.5391913136779083,8.25016107533278,Wheat,Clayey,0.2580191787326936,3.91590132867406
4612,Low,4.6546783897708774,9.919793396094542,Maize,Sandy,0.4999293530154768,2.802658806580329
4613,High,2.881135745052947,2.2128032026601607,Rice,Sandy,0.37775304241529006,4.9105304382576165
4614,High,3.276603922618286,9.686372971897347,Wheat,Sandy,0.4899082789855397,4.854635387221958
4615,Medium,4.71242435791235,6.410780249410922,Wheat,Sandy,0.32547226593297296,4.678764631400647
4616,High,3.1210529025533944,8.319278416105185,Maize,Sandy,0.9687856711848777,9.246679724409214
4617,Low,2.414364583829274,6.85152263428903,Wheat,Loamy,0.3751524856657825,4.057764658262302
4618,High,4.188620423263327,6.1303400990681425,Wheat,Sandy,0.6879474208578007,1.27341017509741
4619,Medium,2.771400789900843,7.33257094619519,Rice,Sandy,0.22370274063890966,2.605933056166987
4620,Medium,2.2738777024092216,3.882327980616845,Maize,Loamy,0.8419487363648954,7.493473689161264
4621,Medium,3.8929178344221382,9.318443711427214,Maize,Loamy,0.5882571491585621,6.3177274568306006
4622,Low,4.206422706452172,2.0376331485020085,Rice,Clayey,0.9815015120781843,9.56561323367067
4623,Low,4.166864670337086,3.862280656778159,Rice,Sandy,0.4810619951500916,7.249915964717949
4624,Low,4.910697656514831,1.2804611788045297,Rice,Sandy,0.2759030874789944,2.748175060588402
4625,Low,4.146667795499851,3.4419074288148255,Wheat,Clayey,0.4114170994968852,2.0857979676457283
4626,Low,4.079733743794745,2.9639176942726393,Maize,Sandy,0.7632690454841449,5.686837977830291
4627,High,4.42994101494488,1.4466777461076807,Maize,Clayey,0.6931958688962884,6.987364625281081
4628,Low,1.0007407811817712,5.425966574637599,Maize,Loamy,0.8005126668559526,2.4907306417168273
4629,Low,2.4497256447510827,5.217724376700488,Wheat,Sandy,0.16612326298378818,6.415237093444464
4630,High,3.9504123841376884,1.69970899508802,Maize,Sandy,0.6223318978103078,8.785258155366918
4631,Low,3.3988760444411095,3.3566547826757276,Maize,Loamy,0.9389518093326742,7.548120352837399
4632,Medium,1.7102880105264706,9.579899444197205,Maize,Sandy,0.1971117275334196,6.977719727936268
4633,Low,2.2149323563541814,1.996629620593783,Maize,Loamy,0.184901733021681,8.103979490589321
4634,Low,2.347170444328427,3.7451678397352133,Rice,Loamy,0.7449439280675625,1.9367443814835785
4635,Medium,3.271312444689264,1.3227615860919268,Wheat,Clayey,0.3836642102597817,2.8344831023007497
4636,Medium,4.326393185764306,2.339984823613901,Maize,Loamy,0.6927212893248162,1.3428954732321017
4637,Medium,4.72996711911072,7.294573967192106,Maize,Clayey,0.590846061745324,2.304801508840811
4638,Medium,4.000369651414556,4.3004485059664495,Maize,Loamy,0.987459992505915,9.218641084025737
4639,Low,4.371801560707239,5.068689136112085,Maize,Clayey,0.9001507752593866,2.9993043512558177
4640,Medium,2.8803838338060643,2.4128055561759054,Maize,Clayey,0.7102655034055405,6.958874947112767
4641,Medium,2.5591012784891496,7.139261556021715,Rice,Clayey,0.3355071634928355,7.224105242218405
4642,High,2.570834128576868,7.763694382821282,Rice,Clayey,0.3357173459354226,6.807929134776293
4643,Medium,3.4641541133598284,2.630008445650658,Wheat,Sandy,0.8940194205120513,5.98528943862277
4644,Medium,1.496946822223236,1.4049411725794796,Wheat,Loamy,0.6268069587478536,5.375173127021307
4645,High,3.317976731161045,1.7284702087811665,Maize,Loamy,0.810353603846892,4.779287576027575
4646,High,3.660531440734902,6.9134118148271595,Maize,Loamy,0.5048777858831471,9.252088269564563
4647,Low,2.7556349608249553,2.2195954224535503,Rice,Loamy,0.19276627298637394,1.0856292478943077
4648,High,4.812668707084669,5.445269507519519,Wheat,Clayey,0.39941781241566343,1.4814066342422378
4649,Low,3.432853089518301,2.3737737783355306,Maize,Sandy,0.24503427485952686,5.432612189523836
4650,High,1.8799978889465008,2.531332433847158,Maize,Loamy,0.8036495347829521,3.9745907362377375
4651,High,2.916865029734065,1.0392445300736675,Maize,Loamy,0.7304607906913811,4.674071917929278
4652,Low,3.701617748541176,3.887418302725491,Wheat,Loamy,0.1795716301492366,9.980636676030471
4653,High,2.294516498321916,1.8081753946557428,Rice,Clayey,0.6592468588856893,7.9762122927659815
4654,Low,1.3185664251560927,4.545651478063827,Rice,Loamy,0.8867219562953159,8.896671603894024
4655,High,3.33374253884354,6.380058786558255,Maize,Loamy,0.72762786585997,4.317171078210526
4656,Medium,4.79148067447872,4.3077875313530525,Maize,Sandy,0.5600007216859793,3.1560439600555914
4657,High,2.940287942252695,7.345734677518017,Maize,Clayey,0.38067695644499855,7.911914214902015
4658,Low,4.624436322588151,7.673065912354223,Maize,Sandy,0.898387074627306,8.268184848314014
4659,High,4.340094353486776,7.2694574862473065,Maize,Loamy,0.4805243939269179,5.949086013767689
4660,Low,1.5896511345359334,9.430422036683483,Wheat,Clayey,0.8698542222104069,9.063473631825739
4661,Low,3.8326796873422833,3.1356484929563595,Rice,Loamy,0.8046998543963774,9.705927311157932
4662,Medium,2.7418621002879138,2.7051080780347894,Wheat,Loamy,0.8346042687527737,5.2391861058817915
4663,Medium,2.0009853010517475,6.487403403176804,Wheat,Clayey,0.9908177681454816,3.00400001002659
4664,Low,3.747753422666812,6.353893084907651,Maize,Sandy,0.773882664285668,5.654017963461824
4665,High,3.9706428746256854,5.5908850030732635,Wheat,Clayey,0.1306368421467836,9.905799013080731
4666,Low,1.7195852749393552,1.0391787234483805,Rice,Clayey,0.28489054148267046,3.6363417371477196
4667,Low,4.657778728224834,5.997144069153986,Maize,Sandy,0.13167563529264809,6.558393913595209
4668,High,4.004588975805763,9.395182511856811,Rice,Clayey,0.27092221294752156,7.245852976629524
4669,High,4.733501996567875,4.011199202015766,Wheat,Sandy,0.155295559617502,2.925359149107493
4670,High,2.268292875054764,9.708392739882255,Maize,Sandy,0.5514553370676276,6.296132105399492
4671,High,4.757340062971947,4.2108101127792485,Rice,Clayey,0.12538559181977002,3.8305630537220385
4672,Low,2.4740706313535235,2.2586905226603604,Rice,Clayey,0.5253211896537335,8.68788648178068
